Variacoes - JANEIRO - MARÇO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 BOLO,9.889999999999999,7.890000000000001,1.58,4.2,12.5,9.219999999999999,10.440000000000001,3.5900000000000003,1.5899999999999999,1.8300000000000003,6.67,10.15,6.49,3.46,9.99,1.27,7.7
 PÃO DE QUEIJO,0.0,0.0,1.46,0.0,0.0,-2.09,0.0,0.0,0.0,0.0,3.8499999999999996,0.0,0.0,0.0,0.0,0.0,1.58
 ÓLEOS E GORDURAS,7.21,9.48,11.99,7.4399999999999995,6.2,7.16,5.23,10.08,12.459999999999999,7.24,14.7,11.309999999999999,7.14,9.43,11.73,10.639999999999999,8.4
 ÓLEO DE SOJA,11.73,10.74,14.03,9.930000000000001,7.97,9.350000000000001,6.1,13.3,18.17,9.790000000000001,16.5,12.790000000000001,10.02,9.81,14.67,14.120000000000001,11.02
 AZEITE DE OLIVA,3.91,0.0,0.0,0.0,3.51,2.29,4.82,0.0,8.52,1.62,0.0,6.510000000000001,2.47,6.890000000000001,0.0,0.0,3.84
 MARGARINA,1.1700000000000004,5.6,3.16,3.54,3.4699999999999998,0.0,3.2700000000000005,4.630000000000001,1.5699999999999996,3.74,4.64,0.0,1.27,0.0,3.02,4.8999999999999995,3.31
 BEBIDAS E INFUSÕES,4.17,1.5999999999999999,3.05,2.6999999999999997,4.32,4.41,17.95,3.17,7.039999999999999,3.62,5.98,5.51,4.550000000000001,5.44,13.02,4.16,5.119999999999999
 SUCO DE FRUTAS,3.39,-0.99,1.85,2.07,4.04,1.78,0.0,2.26,0.0,3.6900000000000004,0.13999999999999999,5.38,2.01,0.0,0.0,0.0,2.89
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,3.48,4.96,3.08,0.0,0.0,0.0,0.0,4.89,1.7800000000000002,0.0,3.48
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,29.019999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-3.3499999999999996,32.17,0.0,28.729999999999997
 CAFÉ MOÍDO,9.809999999999999,12.34,7.529999999999999,9.64,9.26,12.39,13.43,7.51,13.670000000000002,7.93,17.81,9.870000000000001,8.58,14.559999999999999,17.46,7.27,10.129999999999999
 CAFÉ SOLÚVEL,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43
 REFRIGERANTE E ÁGUA MINERAL,2.4,0.17999999999999994,1.55,0.24,4.07,-0.6300000000000001,4.9,5.551115123125783e-17,3.41,1.54,2.8800000000000003,4.109999999999999,4.11,1.18,3.76,2.08,2.42
 CERVEJA,2.85,0.40999999999999986,0.45,1.47,0.62,2.4299999999999997,2.7299999999999995,-0.9700000000000002,1.2000000000000002,3.0500000000000003,1.5599999999999998,1.9700000000000002,2.9000000000000004,0.0,1.32,4.27,1.36
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,14.63,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,10.33
 VINHO,-2.6399999999999997,4.25,0.0,0.0,1.7,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0,1.72
 SUCO EM PÓ,0.0,2.79,2.21,0.0,1.7499999999999998,0.0,0.0,0.0,0.0,1.58,0.0,0.0,-1.74,-0.97,0.0,0.0,1.8299999999999998
 CHÁ MATE (ERVA MATE),0.0,-5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4599999999999995,0.0,0.0,1.1099999999999999,0.0,0.0,0.0,-2.56
 ENLATADOS E CONSERVAS,4.19,2.74,3.98,4.82,3.96,6.78,3.39,3.74,7.34,1.9,6.61,4.4399999999999995,4.37,4.71,6.709999999999999,8.629999999999999,4.069999999999999
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52
 PALMITO EM CONSERVA,0.0,0.0,-0.13000000000000034,0.0,2.51,2.5300000000000002,0.0,0.0,0.0,5.53,6.52,0.0,0.0,0.0,0.0,0.0,2.9
 PEPINO EM CONSERVA,0.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92
 SARDINHA EM CONSERVA,7.92,-1.9700000000000002,7.0600000000000005,4.250000000000001,8.82,8.04,-1.4800000000000004,2.99,11.24,5.39,0.0,5.97,5.3100000000000005,5.39,7.36,10.66,6.0
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.5800000000000001,0.0,0.0,0.0,2.24
 AZEITONA,2.3899999999999997,4.39,2.64,4.02,2.7199999999999998,7.549999999999999,0.0,4.64,3.02,-2.1900000000000004,7.45,3.09,5.920000000000001,3.63,0.0,0.0,2.9499999999999997
 MILHO-VERDE EM CONSERVA,2.91,7.12,4.449999999999999,8.51,2.83,0.0,3.7199999999999998,4.76,5.95,2.67,4.140000000000001,4.09,3.96,4.670000000000001,2.03,3.54,4.25
 ATUM EM CONSERVA,2.9499999999999997,-1.69,0.0,2.28,2.6900000000000004,6.03,0.0,0.0,4.2,-1.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0100000000000002
 SAL E CONDIMENTOS,2.37,4.44,2.89,2.2199999999999998,4.660000000000001,2.73,2.39,1.63,1.08,4.04,3.48,0.5900000000000003,-1.28,-1.06,2.64,2.98,3.34
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4100000000000004
 ATOMATADO,0.22999999999999998,2.4699999999999998,2.2399999999999998,4.4,3.3099999999999996,4.88,3.37,9.030000000000001,-0.2600000000000001,2.7199999999999998,6.43,2.97,1.92,3.29,4.79,5.83,2.77
 ALHO,2.28,0.0,2.13,-2.53,5.449999999999999,-2.3000000000000003,1.88,-4.3100000000000005,1.5699999999999998,2.58,-1.9299999999999997,-4.4,-6.33,-5.17,-1.2000000000000002,0.39,1.9000000000000001
 SAL,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8899999999999999,0.19000000000000017,0.2999999999999999,-0.15000000000000013,3.38
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,-0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5499999999999999
 FERMENTO,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,1.48
 MAIONESE,6.8,10.77,5.88,7.38,7.6000000000000005,6.28,3.08,10.07,0.0,7.55,0.0,8.86,4.99,4.05,0.0,0.0,7.64
 VINAGRE,0.0,1.36,0.0,-2.67,-1.0699999999999998,4.28,7.34,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,5.7,5.32,0.83
 CALDO CONCENTRADO,0.0,2.58,0.0,6.76,0.0,0.0,0.0,5.74,3.4299999999999997,0.0,5.85,11.879999999999999,0.0,0.0,0.0,0.0,4.55
 TEMPERO MISTO,0.0,5.79,3.08,3.73,5.46,6.579999999999999,0.3799999999999999,1.77,6.17,5.249999999999999,9.280000000000001,3.64,1.2800000000000002,4.609999999999999,9.5,1.2799999999999998,4.84
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.54,1.4,0.74,0.76,0.61,1.71,1.06,0.21000000000000002,3.0900000000000003,1.31,2.8200000000000003,1.67,2.8200000000000003,1.02,1.45,2.17,1.2
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.54,1.4,0.74,0.76,0.61,1.71,1.06,0.21000000000000002,3.0900000000000003,1.31,2.8200000000000003,1.67,2.8200000000000003,1.02,1.45,2.17,1.2
 REFEIÇÃO,1.8900000000000001,0.59,0.8800000000000001,0.92,0.29,1.51,1.31,0.5499999999999999,3.25,1.52,2.87,2.17,1.16,1.04,2.0,1.4700000000000002,1.06
 LANCHE,0.46999999999999986,2.4899999999999998,1.01,0.05000000000000007,0.8599999999999999,2.32,1.0,-1.0899999999999999,4.04,-0.07999999999999996,3.27,0.95,5.05,0.3699999999999999,0.030000000000000027,4.2,1.2
 REFRIGERANTE E ÁGUA MINERAL,0.31000000000000005,3.87,0.6,1.55,2.01,3.1,-2.19,3.99,4.13,4.16,1.0999999999999999,3.63,4.36,1.5799999999999998,2.62,1.74,2.15
 CAFEZINHO,0.0,9.200000000000001,0.0,0.0,4.640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74
 CERVEJA,4.81,4.74,-2.56,2.71,0.96,0.4099999999999999,-0.010000000000000009,1.0100000000000002,-0.71,6.33,1.46,0.1499999999999999,5.62,3.16,2.6799999999999997,0.45999999999999996,1.53
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,-0.7699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,1.26,0.0,4.08,0.0,1.52
 VINHO,-1.4199999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4199999999999997
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8200000000000003,0.0,0.0,0.0,0.0,-2.34,1.8399999999999999
 SORVETE,0.0,0.0,0.0,0.0,2.96,0.0,0.0,1.63,5.4,0.55,-0.3700000000000001,0.0,1.31,5.26,0.0,6.3,2.56
 HABITAÇÃO,3.68,-1.63,1.1700000000000002,0.76,2.51,1.6800000000000002,-0.65,2.37,1.31,0.34000000000000014,6.33,1.7199999999999998,3.39,4.72,1.0099999999999998,2.3499999999999996,1.8499999999999999
 ENCARGOS E MANUTENÇÃO,2.41,1.06,1.34,2.3400000000000003,2.09,2.19,1.3900000000000001,3.5,2.44,1.29,5.2700000000000005,2.08,5.3,0.84,1.6700000000000002,2.67,2.12
 ALUGUEL E TAXAS,2.37,0.7899999999999999,0.91,2.21,1.9,2.2600000000000002,1.1,4.01,2.33,0.76,5.46,1.7000000000000002,5.79,-0.06000000000000005,1.9100000000000001,2.5,1.97
 ALUGUEL RESIDENCIAL,2.43,2.74,1.07,3.2600000000000002,3.14,2.1,0.2,2.8,1.6500000000000001,0.45,4.84,2.24,5.22,0.039999999999999925,3.41,2.38,2.5300000000000002
 CONDOMÍNIO,3.29,-1.3200000000000003,1.65,2.49,1.04,3.69,2.93,4.130000000000001,5.0600000000000005,2.59,1.38,2.54,3.1999999999999997,-1.59,0.41,0.18,1.88
 TAXA DE ÁGUA E ESGOTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,8.870000000000001,0.0,6.67,0.0,0.0,4.79,0.91
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,5.49
 REPAROS,2.0100000000000002,2.53,3.13,1.88,2.59,0.9,1.2799999999999998,0.3,1.43,2.58,3.78,3.01,2.37,0.48,0.23,2.15,2.26
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,5.47,0.0,0.0,-3.4400000000000004,0.0,0.0,3.5599999999999996
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,-3.29,0.0,0.0,0.0,1.5499999999999998,0.0,0.0,0.0,0.0,-4.28,0.0,-1.0899999999999999
 VIDRO,0.0,0.0,0.0,0.0,0.0,-0.0900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0900000000000003
 TINTA,4.49,5.51,5.72,7.9,6.4399999999999995,5.55,4.4399999999999995,4.66,5.21,2.86,8.32,5.53,6.55,0.43999999999999995,6.49,-0.45999999999999996,5.52
 REVESTIMENTO DE PISO E PAREDE,2.1300000000000003,4.56,5.58,2.54,2.1700000000000004,0.0,-1.4200000000000004,-1.9100000000000001,0.9900000000000004,6.14,1.88,4.52,0.0,3.9000000000000004,-0.8599999999999998,4.55,2.5300000000000002
 MADEIRA E TACO,0.0,-1.55,0.0,0.0,0.0,0.0,0.0,-3.46,0.0,0.0,0.0,0.0,0.0,0.6699999999999997,-4.35,0.0,-2.2800000000000002
 CIMENTO,0.0,0.0,0.0,0.07000000000000006,0.0,0.0,5.65,3.6399999999999997,1.13,0.0,0.0,4.93,4.550000000000001,4.1899999999999995,0.42999999999999994,0.0,2.7800000000000002
 TIJOLO,5.28,0.0,0.0,0.0,0.0,0.0,-2.7,0.0,0.0,0.0,0.2799999999999997,1.1199999999999997,0.0,-6.090000000000001,1.22,0.0,1.4700000000000002
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,5.0600000000000005,0.0,0.0,0.0,0.7099999999999995,0.0,0.0,0.0,-0.94,0.0,0.0,0.0,4.44
 MÃO DE OBRA,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
 AREIA,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,-7.16,0.0,-1.7299999999999998
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.48
 TELHA,0.0,0.9800000000000004,5.33,1.02,0.0,0.0,3.12,0.0,0.0,2.91,0.0,0.0,0.0,0.0,6.140000000000001,0.0,2.81
 ARTIGOS DE LIMPEZA,4.01,0.72,2.87,3.88,3.5300000000000002,3.33,3.5,3.61,4.9,4.13,5.05,4.51,4.5,4.45,4.1,4.81,3.5
 SACO PARA LIXO,0.0,-1.1900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2200000000000002,0.0,0.0,0.0,-1.0099999999999998
 ÁGUA SANITÁRIA,-1.69,1.1400000000000001,1.95,3.9299999999999997,1.5699999999999998,4.609999999999999,1.2399999999999998,4.74,4.76,0.0,4.54,0.0,0.52,-1.5700000000000003,2.7600000000000002,4.529999999999999,2.2
 DETERGENTE,5.73,1.9400000000000004,2.04,3.7,1.58,2.68,5.279999999999999,4.83,5.29,4.02,1.7799999999999998,2.9000000000000004,3.17,3.44,0.0,4.6000000000000005,2.7399999999999998
 SABÃO EM PÓ,6.550000000000001,1.4500000000000002,3.63,-0.4600000000000002,5.699999999999999,3.8999999999999995,5.95,2.34,5.08,4.99,7.789999999999999,6.739999999999999,5.26,5.53,4.3,6.7700000000000005,4.83
 DESINFETANTE,6.07,0.14000000000000012,-0.08000000000000002,5.01,3.3499999999999996,-1.1099999999999999,-0.17000000000000004,5.83,4.54,0.02000000000000024,4.16,1.08,0.0,0.0,0.18000000000000016,0.0,2.62
 SABÃO EM BARRA,0.5799999999999996,0.0,1.71,8.809999999999999,0.0,0.0,3.2,2.52,2.1399999999999997,0.0,0.0,4.390000000000001,5.749999999999999,7.73,6.529999999999999,5.51,3.73
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,5.42,0.0,0.0,0.0,0.0,4.010000000000001
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,3.02,2.6499999999999995
 LIMPADOR MULTIUSO,0.0,-2.83,0.0,0.0,4.47,3.5599999999999996,0.0,0.0,0.0,1.4300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.93
 PAPEL TOALHA,-0.6200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000000000001
 AMACIANTE E ALVEJANTE,2.3499999999999996,0.20999999999999996,4.88,7.58,3.7,3.94,2.7800000000000002,3.27,5.98,5.31,3.57,3.83,6.38,2.3499999999999996,3.5,1.4100000000000001,3.58
 COMBUSTÍVEIS E ENERGIA,5.45,-4.9,0.9799999999999999,-1.0299999999999998,3.37,0.45999999999999996,-1.92,0.9600000000000001,2.220446049250313e-16,-1.0500000000000003,7.68,1.42,1.4900000000000002,6.83,0.56,1.9099999999999997,1.4599999999999995
 COMBUSTÍVEIS (DOMÉSTICOS),4.58,3.72,7.03,5.4399999999999995,4.579999999999999,8.68,2.0300000000000002,5.050000000000001,8.659999999999998,8.53,8.52,7.51,5.81,7.859999999999999,8.88,5.39,5.76
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18,0.0,-1.71
 GÁS DE BOTIJÃO,3.74,3.72,7.03,5.4399999999999995,4.499999999999999,8.68,2.1799999999999997,5.050000000000001,8.659999999999998,6.03,8.52,7.51,5.81,7.859999999999999,9.48,5.39,5.57
 GÁS ENCANADO,6.5,0.0,0.0,0.0,5.46,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,7.8100000000000005
 ENERGIA ELÉTRICA RESIDENCIAL,5.680000000000001,-7.06,-0.9999999999999999,-3.5,3.04,-1.6400000000000001,-3.0000000000000004,-0.63,-3.45,-4.26,7.5,-0.15000000000000036,0.10000000000000009,6.59,-3.61,0.68,0.15999999999999992
 ENERGIA ELÉTRICA RESIDENCIAL,5.680000000000001,-7.06,-0.9999999999999999,-3.5,3.04,-1.6400000000000001,-3.0000000000000004,-0.63,-3.45,-4.26,7.5,-0.15000000000000036,0.10000000000000009,6.59,-3.61,0.68,0.15999999999999992
 ARTIGOS DE RESIDÊNCIA,3.21,4.22,3.01,5.18,5.1899999999999995,4.0,2.52,4.43,4.42,3.2800000000000002,3.07,2.86,4.34,6.56,4.56,3.09,4.15
 MÓVEIS E UTENSÍLIOS,3.37,3.9000000000000004,2.6900000000000004,6.84,6.54,4.5,2.77,3.5399999999999996,5.89,3.9299999999999997,3.79,2.62,4.39,6.91,5.65,4.83,4.79
 MOBILIÁRIO,6.09,5.19,2.64,9.17,9.350000000000001,6.42,4.24,4.37,7.5,5.46,6.38,2.31,6.38,10.11,8.36,6.369999999999999,6.65
 MÓVEL PARA SALA,5.38,3.0999999999999996,5.02,10.67,10.98,6.7,6.51,3.76,5.0,7.05,7.819999999999999,2.88,8.0,10.940000000000001,6.449999999999999,7.390000000000001,7.48
 MÓVEL PARA QUARTO,6.669999999999999,8.76,0.6699999999999999,9.75,8.4,6.380000000000001,2.34,4.82,9.030000000000001,5.79,6.41,3.5399999999999996,7.389999999999999,11.370000000000001,9.17,7.74,6.66
 MÓVEL PARA COPA E COZINHA,6.19,4.62,7.05,6.86,8.58,5.9,4.4399999999999995,5.44,9.21,3.76,6.720000000000001,-1.2,3.18,6.8100000000000005,8.879999999999999,4.22,6.35
 MÓVEL INFANTIL,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.41000000000000014,3.25,3.45,0.9299999999999999,0.0,5.62,6.24,4.41,-0.23000000000000043,2.89
 COLCHÃO,0.0,0.8800000000000001,-3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57
 UTENSÍLIOS E ENFEITES,-0.6699999999999999,2.0500000000000003,1.63,2.65,0.14,0.04999999999999999,1.5899999999999999,0.4900000000000001,3.46,2.3100000000000005,1.52,3.25,0.67,2.22,0.28,1.42,1.17
 ARTIGOS DE ILUMINAÇÃO,0.9800000000000001,-1.3699999999999999,0.040000000000000036,2.19,-1.3399999999999999,0.11000000000000001,1.7399999999999998,0.04999999999999996,3.9899999999999998,-1.2999999999999998,0.0,0.0,4.91,0.0,2.9499999999999997,1.38,0.09
 TAPETE,3.0700000000000003,3.2399999999999998,0.0,0.0,-2.1399999999999997,-0.9400000000000002,0.38,0.0,2.5799999999999996,-2.17,1.7199999999999998,9.440000000000001,0.41000000000000003,0.0,0.0,0.0,0.39
 CORTINA,-1.92,2.66,3.8699999999999997,3.4799999999999995,1.3,0.6499999999999999,0.0,2.57,3.2399999999999993,9.45,-0.3700000000000001,1.86,0.0,0.0,0.0,0.0,2.5999999999999996
 UTENSÍLIOS DE METAL,-2.6100000000000003,5.16,-0.23000000000000004,1.7,0.17000000000000004,1.2000000000000002,0.32999999999999996,0.6199999999999999,4.36,0.83,3.5500000000000003,2.4499999999999997,-0.8500000000000001,2.4400000000000004,-0.8799999999999999,1.3699999999999999,0.8799999999999999
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,1.8599999999999999,5.08,3.1999999999999997,-2.2500000000000004,2.06,0.7,1.7899999999999998,1.81,0.0,-0.92,-0.93,2.01,1.7999999999999998,0.93,1.9699999999999998
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,3.4299999999999997,0.0,0.0,0.0,1.14,0.0,0.0,0.0,-2.37,2.1500000000000004,1.83
 FLORES NATURAIS,0.0,-0.21999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21999999999999975
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,5.470000000000001,3.27,0.0,0.0,0.0,-2.78,0.0,0.0,-0.3999999999999999,2.5199999999999996,1.31,1.3699999999999999,0.0,0.0,2.25
" CAMA, MESA E BANHO",-2.52,1.56,4.75,1.1400000000000001,5.3,4.56,-0.7799999999999999,3.08,4.3100000000000005,-0.2600000000000001,-2.63,2.83,3.2399999999999998,2.82,2.5700000000000003,3.4900000000000007,2.87
 ROUPA DE CAMA,-2.52,1.56,4.75,0.7500000000000001,5.3,4.56,-0.7799999999999999,4.67,4.3100000000000005,-0.2600000000000001,-2.63,2.83,3.62,3.09,2.5700000000000003,3.4900000000000007,2.91
 ROUPA DE BANHO,0.0,0.0,0.0,2.2699999999999996,0.0,0.0,0.0,-0.4099999999999999,0.0,0.0,0.0,0.0,2.3,1.74,0.0,0.0,1.25
 APARELHOS ELETROELETRÔNICOS,3.1799999999999997,4.970000000000001,3.79,3.8899999999999997,3.9099999999999997,3.5999999999999996,2.0999999999999996,6.26,3.24,3.04,3.2,3.26,4.29,7.08,3.88,2.27,3.78
 ELETRODOMÉSTICOS E EQUIPAMENTOS,8.58,8.79,9.5,6.4,6.9399999999999995,6.47,4.64,7.76,6.51,6.41,7.0,5.17,7.09,6.7299999999999995,8.280000000000001,5.93,7.289999999999999
 REFRIGERADOR,9.720000000000002,8.14,10.64,6.66,9.45,10.690000000000001,7.91,6.43,9.739999999999998,7.16,9.780000000000001,7.25,9.09,7.46,8.989999999999998,7.860000000000001,8.99
 AR-CONDICIONADO,2.33,11.32,0.0,5.78,6.87,-1.8399999999999999,0.19999999999999996,9.13,2.97,5.38,-0.010000000000000023,-0.04999999999999993,3.5300000000000002,2.3899999999999997,0.0,2.46,5.24
 MÁQUINA DE LAVAR ROUPA,9.27,7.9,9.32,8.59,4.4399999999999995,4.8,1.27,8.37,6.95,5.26,6.82,3.3200000000000003,7.71,10.21,8.15,6.0200000000000005,6.1
 VENTILADOR,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,4.72,8.32,0.0,0.0,0.0,0.0,-2.9699999999999998,4.859999999999999,5.34,0.17999999999999983,3.38
 FOGÃO,10.43,9.46,9.54,8.84,6.300000000000001,5.66,5.1899999999999995,8.7,2.19,7.3,5.07,7.640000000000001,9.51,8.66,9.41,8.25,7.18
 CHUVEIRO ELÉTRICO,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37
" TV, SOM E INFORMÁTICA",-1.63,-0.08000000000000007,-2.14,1.3199999999999998,0.75,0.94,-0.38,4.7,-0.7500000000000002,-0.7299999999999998,-2.08,0.9800000000000001,-0.08000000000000002,7.75,-1.02,-1.0299999999999998,-0.08999999999999986
 TELEVISOR,-4.25,-1.0700000000000003,-4.88,0.37,-0.16999999999999993,-1.6000000000000003,-1.3800000000000001,2.81,0.06999999999999984,-1.7200000000000002,-3.59,-1.3399999999999999,-1.7999999999999998,9.33,-1.92,-2.34,-1.42
 APARELHO DE SOM,0.0,0.0,0.0,1.3199999999999998,0.0,0.0,0.0,0.0,-0.7500000000000002,0.0,0.0,0.0,0.0,0.0,-1.02,-5.51,-0.59
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,-1.7200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7200000000000004
 COMPUTADOR PESSOAL,3.3200000000000003,2.03,2.32,3.7,2.2600000000000002,3.3899999999999997,1.54,7.53,-2.4099999999999997,0.71,0.13999999999999996,5.3,3.22,4.63,2.49,2.71,2.1900000000000004
 CONSERTOS E MANUTENÇÃO,2.78,1.2100000000000002,0.78,2.9299999999999997,5.119999999999999,3.0500000000000003,3.52,-1.0,2.96,1.29,-0.15000000000000013,2.2300000000000004,4.45,1.39,1.9699999999999998,-2.52,2.85
 CONSERTOS E MANUTENÇÃO,2.78,1.2100000000000002,0.78,2.9299999999999997,5.119999999999999,3.0500000000000003,3.52,-1.0,2.96,1.29,-0.15000000000000013,2.2300000000000004,4.45,1.39,1.9699999999999998,-2.52,2.85
 CONSERTO DE REFRIGERADOR,0.0,5.9,0.0,4.07,0.0,0.0,3.01,0.0,6.07,0.0,0.5599999999999999,0.0,0.0,0.0,-3.5,0.0,2.79
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24
 REFORMA DE ESTOFADO,3.3,-0.25,3.6399999999999997,1.58,0.7000000000000001,4.72,0.0,-2.62,6.98,0.0,0.0,1.11,5.25,-3.1900000000000004,0.0,1.17,2.12
 CONSERTO DE APARELHO CELULAR,0.0,-1.3599999999999999,-1.9300000000000002,0.27,0.47,2.63,3.06,-5.3999999999999995,-1.5299999999999996,2.45,1.72,0.010000000000000009,6.68,3.59,5.03,-6.65,0.27
 CONSERTO DE BICICLETA,2.69,-0.4800000000000001,1.47,5.640000000000001,6.76,1.42,4.59,2.5,3.76,1.02,-1.2500000000000004,2.59,2.6,1.62,2.79,-0.2999999999999998,3.8499999999999996
 VESTUÁRIO,3.9899999999999998,2.4000000000000004,4.63,3.39,4.41,3.12,2.9899999999999998,1.29,5.83,2.18,4.17,0.98,2.96,2.48,5.359999999999999,6.290000000000001,3.7700000000000005
 ROUPAS,4.77,1.3299999999999998,4.92,2.1700000000000004,5.130000000000001,3.99,2.7800000000000002,1.21,6.83,0.9000000000000004,4.140000000000001,0.5,4.04,1.95,5.35,7.76,3.9000000000000004
 ROUPA MASCULINA,6.77,2.17,5.1,3.42,4.9,3.96,2.6,1.6800000000000002,6.46,2.41,5.33,2.19,4.31,3.45,8.26,8.66,4.4399999999999995
 CALÇA COMPRIDA MASCULINA,5.21,4.06,3.29,4.26,6.69,2.56,-0.7100000000000002,3.8,6.12,4.029999999999999,5.83,3.66,1.83,4.699999999999999,7.7,8.02,4.779999999999999
