Variacoes - JULHO - SETEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 LEITE EM PÓ,1.4000000000000004,2.85,0.0,6.76,10.489999999999998,0.0,4.43,5.03,6.970000000000001,-3.01,4.63,3.8600000000000003,9.0,6.76,10.780000000000001,7.74,5.67
 QUEIJO,-1.4400000000000002,-2.5700000000000003,3.18,2.77,1.4100000000000001,1.7299999999999998,3.37,2.8600000000000003,0.6799999999999999,3.12,3.4,0.07000000000000006,5.359999999999999,2.83,0.7400000000000002,0.73,1.12
 CREME DE LEITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2699999999999996
 IOGURTE E BEBIDAS LÁCTEAS,0.3899999999999999,-1.1300000000000003,4.390000000000001,1.3900000000000001,2.02,4.99,4.62,1.4899999999999998,-0.43999999999999995,-0.19999999999999984,5.66,-0.46999999999999986,-4.4399999999999995,-4.35,-5.390000000000001,3.5900000000000003,1.48
 MANTEIGA,0.0,0.0,0.0,1.28,0.0,0.0,3.58,-2.42,0.7500000000000002,0.0,0.0,-6.07,0.0,2.2,0.0,-1.44,0.15
 PANIFICADOS,2.0500000000000003,1.6,3.46,4.24,3.74,1.84,3.21,2.34,0.8499999999999999,1.6,2.74,3.0199999999999996,3.0199999999999996,1.86,4.35,1.6500000000000004,2.79
 BISCOITO,1.28,0.8199999999999998,-0.18999999999999995,1.27,-0.30999999999999994,1.1,3.9899999999999998,2.08,2.6100000000000003,-0.2400000000000001,0.5800000000000001,2.1999999999999997,-1.46,0.06000000000000005,-3.59,0.37,0.74
 PÃO FRANCÊS,2.96,2.24,4.18,5.699999999999999,5.21,1.8199999999999998,3.08,2.95,0.41999999999999993,0.19999999999999996,3.13,2.75,4.1899999999999995,2.56,6.65,2.24,3.54
 PÃO DOCE,-0.81,3.4699999999999998,5.720000000000001,0.0,5.369999999999999,6.72,3.47,-0.76,-2.08,5.75,0.0,5.78,7.390000000000001,0.0,0.0,1.6500000000000001,3.89
 PÃO DE FORMA,0.78,1.69,10.47,0.0,2.39,3.99,0.0,0.0,0.0,7.67,9.469999999999999,3.64,3.8099999999999996,0.0,0.0,0.0,3.44
 BOLO,-1.3699999999999999,-0.44999999999999996,3.85,4.779999999999999,3.2100000000000004,0.6100000000000001,1.05,-1.1700000000000002,-2.83,5.71,-3.9899999999999998,4.76,4.77,0.8399999999999999,6.55,1.1300000000000003,2.19
 PÃO DE QUEIJO,0.0,0.0,2.98,0.0,0.0,-0.1899999999999995,0.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,3.1799999999999997
 ÓLEOS E GORDURAS,2.6399999999999997,4.37,0.12,1.2999999999999998,3.41,2.08,-1.93,2.0300000000000002,6.46,1.84,2.8200000000000003,-0.10999999999999988,1.0,2.55,-1.24,-0.33999999999999997,2.3
 ÓLEO DE SOJA,0.9699999999999998,4.32,-1.7200000000000002,0.7799999999999998,1.5299999999999998,1.1,-4.67,0.76,7.57,0.8,3.08,-1.2999999999999998,1.74,1.1300000000000001,-2.17,2.26,1.0500000000000003
 AZEITE DE OLIVA,6.45,0.0,0.0,0.0,7.99,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,7.18
 MARGARINA,2.3899999999999997,4.47,4.859999999999999,1.6800000000000002,4.68,3.1999999999999997,2.7199999999999998,3.5,4.95,3.9299999999999997,1.8699999999999999,1.55,-0.81,6.58,0.5899999999999999,-3.8400000000000003,3.5200000000000005
 BEBIDAS E INFUSÕES,1.84,0.38,0.2500000000000002,-0.05000000000000003,2.8899999999999997,-1.63,-7.5600000000000005,0.1,0.7100000000000002,-0.55,-0.22,1.1600000000000001,-1.74,1.07,-1.7799999999999998,1.52,0.52
 SUCO DE FRUTAS,5.26,0.1499999999999999,1.14,-0.76,4.67,0.59,-2.83,1.47,-2.12,0.11000000000000004,1.33,2.95,-0.3500000000000001,-0.21999999999999992,-1.4900000000000002,2.7399999999999998,2.1100000000000003
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,-26.34,0.0,0.0,0.0,0.0,0.0,0.0,-1.3900000000000001,0.0,0.0,-26.05
 CAFÉ MOÍDO,-1.94,-2.38,-5.140000000000001,0.30999999999999994,-0.8700000000000001,-4.35,-3.2399999999999998,-1.17,1.27,-2.6799999999999997,-4.3500000000000005,-0.89,-1.6400000000000001,-2.94,-5.16,-1.0699999999999998,-2.12
 CAFÉ SOLÚVEL,0.0,4.1899999999999995,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,3.68
 CHÁ,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1399999999999997,0.0,0.0,0.53,0.0,0.0,0.0,1.5699999999999998
 REFRIGERANTE E ÁGUA MINERAL,3.1900000000000004,0.31999999999999995,2.15,-0.19999999999999993,3.92,1.17,1.58,1.35,-0.42999999999999994,-0.8400000000000001,1.24,1.0699999999999998,-1.01,2.83,-0.19999999999999996,1.87,1.88
 CERVEJA,-0.06999999999999984,0.1700000000000001,2.7899999999999996,-1.42,3.8200000000000003,-5.2,2.09,-2.24,2.9000000000000004,-0.18999999999999984,0.2100000000000002,2.5700000000000003,-3.71,1.6599999999999997,0.5,0.2799999999999999,1.54
 OUTRAS BEBIDAS ALCOÓLICAS,4.44,1.1099999999999999,0.45,2.05,2.69,3.0700000000000003,-1.28,-0.96,2.21,3.2999999999999994,2.37,1.9300000000000002,0.0,0.0,0.0,1.39,2.52
 ENLATADOS E CONSERVAS,2.91,-0.5599999999999999,-1.3900000000000001,0.41000000000000014,2.27,2.67,0.96,2.61,-2.4899999999999998,0.5699999999999998,1.34,0.16000000000000003,-0.31,2.8499999999999996,1.69,0.13,1.04
 COCO RALADO,0.0,0.0,0.0,0.0,4.99,2.33,0.0,0.0,0.0,0.3300000000000005,0.0,0.0,-1.5300000000000002,0.0,0.0,0.0,3.05
 ERVILHA EM CONSERVA,-3.6,-2.6,0.0,0.0,0.0,-2.8299999999999996,0.0,0.0,0.41999999999999993,0.0,0.0,0.0,5.04,0.0,0.0,-6.27,-2.36
 PALMITO EM CONSERVA,0.039999999999999813,0.0,-1.4,0.0,0.20999999999999996,0.0,0.0,0.0,0.0,2.1399999999999997,2.99,-0.8999999999999999,0.0,0.0,0.0,0.0,0.4600000000000001
 PEPINO EM CONSERVA,0.0,-3.1900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1199999999999997,0.0,0.0,-0.31,0.0,0.0,0.0,-1.0300000000000002
 SARDINHA EM CONSERVA,7.65,0.44999999999999996,1.3699999999999999,-0.26,1.7800000000000002,0.0,3.95,1.8900000000000003,-4.95,0.41999999999999993,1.4000000000000001,1.0,2.18,7.630000000000001,1.1500000000000001,2.37,1.71
 SALSICHA EM CONSERVA,0.0,0.0,0.0,2.34,0.0,2.2500000000000004,-0.17000000000000015,2.0700000000000003,0.0,0.0,0.0,0.0,0.0,-1.9500000000000002,0.0,-0.44999999999999996,1.0
 CARNE EM CONSERVA,0.0,0.0,0.0,0.24,0.0,0.0,-3.3,4.7,0.0,0.0,0.0,0.0,0.0,1.42,4.01,2.2199999999999998,-0.3000000000000001
 PATÊ,10.67,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0600000000000005
 SOPA DESIDRATADA,0.0,0.32999999999999996,3.6299999999999994,0.0,5.5600000000000005,3.21,0.0,0.0,0.0,0.0,2.0700000000000003,1.85,0.0,0.88,0.0,0.0,3.7299999999999995
 AZEITONA,3.35,0.0,-2.49,2.97,0.63,6.94,0.66,0.0,0.06000000000000005,-1.3399999999999999,0.94,0.08000000000000007,-2.67,0.0,0.0,0.0,0.21
 MILHO-VERDE EM CONSERVA,-8.879999999999999,-0.8599999999999999,-8.62,0.44999999999999973,1.37,-2.47,0.28999999999999987,2.98,-6.43,0.3600000000000001,-1.4499999999999997,-1.6099999999999999,-4.15,-3.3699999999999997,3.98,-5.17,-2.32
 ATUM EM CONSERVA,3.87,2.14,0.3999999999999999,0.0,4.74,5.609999999999999,0.0,3.94,1.9100000000000001,1.2300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,3.3699999999999997
 SAL E CONDIMENTOS,0.18999999999999995,0.9500000000000001,-1.1300000000000001,0.4,3.1399999999999997,0.6699999999999999,-1.28,1.01,0.9600000000000001,1.6800000000000002,1.73,3.74,0.3299999999999996,2.0,-1.5599999999999996,-1.21,1.23
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68
 ATOMATADO,1.12,0.5,-1.77,5.470000000000001,4.630000000000001,0.6499999999999999,-3.95,1.94,2.02,2.8,3.9499999999999997,2.08,2.29,-1.1400000000000001,-0.6,-0.49,2.29
 ALHO,-0.4500000000000002,0.0,-2.07,-2.24,0.0,-4.4,-1.17,0.23999999999999977,-3.9000000000000004,3.97,-3.3999999999999995,6.3,-4.43,1.95,-4.909999999999999,-1.2900000000000003,-0.6899999999999997
 SAL,0.0,0.0,0.0,0.0,0.0,-2.0900000000000003,6.680000000000001,2.99,0.0,0.0,3.8200000000000003,0.0,3.46,5.8100000000000005,-0.56,0.0,3.57
 FERMENTO,0.0,-1.7399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7400000000000002,0.0,0.7699999999999999,0.0,0.0,0.0,0.0,-0.09
 MAIONESE,0.8800000000000001,1.0099999999999998,3.6,0.69,4.449999999999999,7.089999999999999,2.0500000000000003,3.06,0.0,0.7900000000000001,2.4299999999999997,4.42,1.7400000000000002,-1.8500000000000003,0.0,0.0,2.48
 VINAGRE,0.0,0.0,0.0,-2.5599999999999996,0.0,0.0,-7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,-0.9,-4.279999999999999
 CALDO CONCENTRADO,-2.29,1.5499999999999998,-4.51,-10.690000000000001,7.49,3.71,0.0,-1.1500000000000001,-2.21,0.0,0.0,2.16,0.0,0.0,0.0,-2.96,0.8500000000000001
 TEMPERO MISTO,0.0,3.74,0.35,3.77,1.3800000000000001,3.9400000000000004,-1.2999999999999998,0.19999999999999996,2.79,-1.48,2.33,1.6,-0.16999999999999998,0.54,-0.6199999999999999,-3.09,1.1
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.19,-0.9299999999999999,1.65,0.6099999999999999,2.27,0.9,0.73,2.1,0.7700000000000001,1.83,1.2600000000000002,0.41,0.09999999999999987,0.5,-3.16,2.3,1.33
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.19,-0.9299999999999999,1.65,0.6099999999999999,2.27,0.9,0.73,2.1,0.7700000000000001,1.83,1.2600000000000002,0.41,0.09999999999999987,0.5,-3.16,2.3,1.33
 REFEIÇÃO,0.84,-2.24,0.5800000000000001,0.97,1.53,0.5,-0.6699999999999999,2.87,2.17,1.69,0.61,-0.6000000000000001,-1.02,-0.09999999999999998,-5.96,1.9,0.81
 LANCHE,2.17,-0.27,3.15,0.9100000000000001,5.52,1.45,1.19,0.39999999999999997,0.4,2.33,1.6700000000000002,2.19,1.9900000000000002,0.56,-0.4,3.04,2.7399999999999998
 CAFÉ DA MANHÃ,0.6799999999999999,3.15,0.26000000000000006,-4.3100000000000005,2.99,-0.4199999999999998,2.25,0.0,-0.16000000000000014,0.0,0.0,1.5499999999999998,0.0,0.7,0.0,4.96,1.59
 REFRIGERANTE E ÁGUA MINERAL,1.51,3.75,-0.47,-0.04999999999999999,-0.14000000000000012,0.15999999999999998,8.49,1.48,-1.73,1.4900000000000002,2.46,1.1099999999999999,-1.3399999999999999,-2.2,4.39,-0.75,1.09
 CAFEZINHO,0.6800000000000002,8.379999999999999,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,-0.9299999999999999,0.0,0.0,0.0,0.0,0.0,2.1
 CERVEJA,1.85,0.6699999999999999,3.5600000000000005,0.20999999999999996,1.1,4.67,1.56,3.26,-1.73,1.3,3.15,-0.5499999999999999,0.8600000000000001,5.24,-3.29,3.67,1.08
 OUTRAS BEBIDAS ALCOÓLICAS,2.5,0.0,1.8500000000000003,-2.62,0.0,2.8499999999999996,-4.63,1.88,3.5,0.0,0.0,0.46,0.0,0.0,0.0,-0.65,0.54
 DOCES,2.53,1.85,0.33999999999999997,1.8700000000000003,0.77,3.0,-3.66,1.9200000000000004,-1.76,2.41,3.8000000000000003,3.2399999999999998,3.69,-0.5900000000000002,0.83,0.52,1.03
 HABITAÇÃO,0.57,2.01,1.3900000000000001,1.02,3.99,1.04,3.54,0.040000000000000036,1.56,3.53,1.66,4.119999999999999,-0.25,1.01,2.4999999999999996,-0.18000000000000005,2.35
 ENCARGOS E MANUTENÇÃO,0.6600000000000001,1.2,1.27,0.54,1.2599999999999998,-0.02999999999999997,2.96,0.8600000000000001,1.24,1.09,1.85,1.01,1.14,0.08000000000000004,1.29,0.5700000000000001,1.1400000000000001
 ALUGUEL E TAXAS,0.76,1.42,1.34,0.44,0.72,-0.4099999999999999,2.95,0.73,1.24,1.21,1.9100000000000001,1.3399999999999999,1.03,-0.04999999999999996,1.0999999999999999,0.55,0.97
 ALUGUEL RESIDENCIAL,0.33999999999999997,0.5700000000000001,-0.16999999999999998,-0.01999999999999999,0.7300000000000001,-1.1,1.38,1.02,-0.14999999999999997,1.69,1.45,0.15999999999999998,1.48,-0.07000000000000003,0.92,0.27,0.57
 CONDOMÍNIO,-0.99,3.5600000000000005,1.77,1.46,0.31999999999999995,0.63,4.97,1.03,2.32,2.04,0.3600000000000001,0.6000000000000001,1.6900000000000002,-0.01,2.86,1.82,0.82
 TAXA DE ÁGUA E ESGOTO,5.8999999999999995,1.07,3.68,0.0,1.17,0.0,9.3,0.0,1.75,0.0,3.42,3.87,0.0,0.0,0.0,0.0,1.98
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8599999999999999,4.43,0.0,2.5700000000000003,0.0,3.23,0.0,2.13
 REPAROS,-0.010000000000000009,0.5,1.1,0.25,0.93,0.16999999999999998,1.89,0.61,0.4,0.15000000000000002,0.8500000000000001,-0.2,0.75,-1.1,0.87,0.08000000000000002,0.64
 FERRAGENS,0.0,0.0,3.66,0.0,3.3499999999999996,0.0,0.0,-0.13999999999999996,0.0,0.25,3.67,-0.49000000000000005,0.0,-1.92,0.0,0.0,2.7
 MATERIAL DE ELETRICIDADE,0.0,2.3099999999999996,0.0,0.0,0.0,0.0,2.86,0.0,0.0,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.33000000000000007
 MATERIAL DE PINTURA,0.0,0.0,1.6600000000000001,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.030000000000000027,0.1200000000000001,-4.640000000000001,0.0,0.0,1.5899999999999999
 VIDRO,1.5899999999999999,0.0,6.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
 TINTA,1.3099999999999998,1.1,3.19,2.89,2.48,2.45,1.77,2.04,0.19,1.53,3.6500000000000004,-3.72,3.54,-2.24,-1.4299999999999997,-0.6500000000000002,1.83
 REVESTIMENTO DE PISO E PAREDE,-0.3400000000000001,-0.15000000000000013,0.52,-2.38,4.65,-1.69,4.74,2.59,6.889999999999999,-1.01,-0.6099999999999999,0.48,1.87,0.0,3.76,1.86,2.6500000000000004
 CIMENTO,-0.8900000000000001,-0.46999999999999975,2.34,-0.7100000000000002,2.1,-2.42,5.45,4.609999999999999,-4.34,-0.9299999999999999,-1.73,-0.2,0.07999999999999985,6.040000000000001,5.96,-0.99,0.6000000000000001
 TIJOLO,0.0,4.82,4.59,0.8200000000000001,-1.59,2.59,5.03,-1.12,-0.73,1.14,2.16,1.8599999999999999,0.0,0.0,1.37,0.0,1.49
 MATERIAL HIDRÁULICO,0.0,0.0,1.18,0.0,2.79,0.0,1.3499999999999999,0.0,-1.3599999999999999,2.3,0.0,-1.04,0.0,0.0,-6.5600000000000005,0.0,1.7000000000000002
 MÃO DE OBRA,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999
 AREIA,0.16999999999999993,0.0,1.73,0.0,0.0,0.0,0.0,3.75,-0.2600000000000001,-0.52,1.1700000000000002,2.2,0.0,0.0,1.75,0.0,0.73
 TELHA,-3.0999999999999996,0.0,0.21,0.0,0.0,0.0,-0.5999999999999996,-0.050000000000000044,-1.8799999999999997,1.22,2.87,-1.7,0.0,0.0,0.0,-0.43000000000000005,-0.3600000000000001
 ARTIGOS DE LIMPEZA,1.9300000000000002,2.02,1.3900000000000001,1.9900000000000002,7.26,3.96,4.8,2.23,3.69,3.1500000000000004,4.029999999999999,3.18,2.42,1.5999999999999999,3.45,1.6400000000000001,4.05
 ÁGUA SANITÁRIA,-4.1899999999999995,0.0,-0.32000000000000006,-3.0399999999999996,6.43,2.42,3.9400000000000004,-0.52,2.34,5.23,0.0,0.0,0.0,1.42,0.8499999999999999,-0.3900000000000001,2.9299999999999997
 DETERGENTE,0.56,4.619999999999999,-2.83,3.7,6.640000000000001,2.1599999999999997,1.23,2.2,5.74,-0.58,2.1399999999999997,0.05999999999999997,0.3700000000000001,0.0,0.0,1.69,3.2300000000000004
 SABÃO EM PÓ,3.059999999999999,0.8099999999999999,4.909999999999999,3.24,10.07,5.779999999999999,9.690000000000001,0.1700000000000001,2.66,7.24,6.8,5.18,1.1300000000000003,3.5000000000000004,5.8500000000000005,1.6999999999999997,5.93
 DESINFETANTE,0.5899999999999999,2.88,-3.15,3.1199999999999997,0.0,2.84,1.1200000000000003,6.610000000000001,6.18,0.3899999999999999,2.8499999999999996,3.65,4.279999999999999,0.32999999999999996,5.299999999999999,0.0,1.78
 INSETICIDA,0.6300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6300000000000003
 SABÃO EM BARRA,6.5,4.18,4.11,-0.5599999999999999,-0.08000000000000007,1.1600000000000001,-0.76,4.25,3.0900000000000003,1.81,0.8699999999999999,1.7900000000000003,4.62,-2.96,2.0,2.0700000000000003,1.88
 ESPONJA DE LIMPEZA,0.0,4.85,-1.6300000000000001,12.05,1.74,0.0,-0.7199999999999998,4.26,0.0,1.9999999999999998,2.0700000000000003,1.3700000000000003,3.29,1.06,-2.5999999999999996,0.0,1.49
 AMACIANTE,2.23,1.1199999999999999,1.2000000000000002,0.0,7.369999999999999,4.01,4.1,2.869999999999999,5.35,0.6900000000000001,3.67,2.7799999999999994,3.8499999999999996,2.42,0.0,2.68,4.12
 COMBUSTÍVEIS E ENERGIA,0.43999999999999995,3.3899999999999997,1.8199999999999998,1.8900000000000001,10.3,4.04,4.13,-1.4900000000000002,2.25,8.72,1.3600000000000003,9.36,-2.3499999999999996,1.57,4.069999999999999,-1.2799999999999998,4.76
 COMBUSTÍVEIS (DOMÉSTICOS),-0.5800000000000001,4.04,-1.8199999999999998,-2.1,-0.19999999999999973,-4.43,0.97,-1.62,3.1399999999999997,-1.96,-4.4,0.94,-5.77,0.88,-8.379999999999999,-2.61,-0.66
 CARVÃO VEGETAL,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06
 GÁS DE BOTIJÃO,-1.53,4.11,-1.8199999999999998,-2.1,-0.21999999999999997,-4.43,0.97,-1.62,3.1399999999999997,-2.56,-4.4,0.94,-5.77,0.88,-8.379999999999999,-2.61,-0.8299999999999998
 GÁS ENCANADO,2.51,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,2.02
 ENERGIA ELÉTRICA RESIDENCIAL,0.7799999999999998,3.1799999999999997,3.38,3.99,13.67,6.48,5.45,-1.38,1.73,12.29,3.83,11.899999999999999,-1.0299999999999996,1.86,9.86,-0.5899999999999999,6.75
 ENERGIA ELÉTRICA RESIDENCIAL,0.7799999999999998,3.1799999999999997,3.38,3.99,13.67,6.48,5.45,-1.38,1.73,12.29,3.83,11.899999999999999,-1.0299999999999996,1.86,9.86,-0.5899999999999999,6.75
 ARTIGOS DE RESIDÊNCIA,1.5799999999999998,0.18000000000000002,1.5,0.4,1.24,0.71,-0.37000000000000005,0.85,2.54,1.42,1.59,0.44999999999999996,0.72,2.39,0.92,0.68,1.1400000000000001
 MÓVEIS E UTENSÍLIOS,1.82,-0.19000000000000006,1.52,1.41,1.1099999999999999,0.07,-1.44,0.49000000000000005,2.7399999999999998,1.75,0.9400000000000001,-0.5399999999999998,-0.7600000000000001,2.14,1.46,0.7999999999999999,1.05
 MOBILIÁRIO,2.04,-2.14,2.1500000000000004,2.15,0.13999999999999996,0.61,-0.26,0.79,3.0300000000000002,2.07,-1.11,-0.5499999999999999,-0.39999999999999997,2.62,1.35,0.30000000000000004,0.8799999999999999
 MÓVEL PARA SALA,1.9000000000000001,-2.67,3.17,1.9899999999999998,2.01,0.5900000000000001,-4.119999999999999,2.02,3.4299999999999997,4.15,-1.35,-1.25,-0.6399999999999999,4.39,0.33999999999999997,-1.7,1.6
 MÓVEL PARA QUARTO,2.1399999999999997,-3.73,1.91,1.31,-1.14,0.72,1.56,0.22999999999999984,3.0999999999999996,1.25,1.9700000000000002,0.020000000000000018,-2.07,3.87,1.54,1.38,0.16000000000000003
 MÓVEL PARA COPA E COZINHA,-1.13,0.57,-1.92,2.9299999999999997,-1.86,-0.10999999999999999,0.86,0.45999999999999996,1.5999999999999999,-0.009999999999999953,-1.85,0.6199999999999999,1.8899999999999997,-0.8999999999999999,3.2,1.7900000000000003,-0.41
 MÓVEL INFANTIL,0.0,0.0,0.0,-1.6000000000000003,0.0,0.0,-0.64,-1.3299999999999998,0.0,0.0,3.19,0.0,0.0,-2.64,0.0,-0.63,-0.51
 COLCHÃO,5.11,3.5799999999999996,2.83,4.59,2.05,0.89,1.6700000000000002,0.5799999999999998,3.3499999999999996,2.24,-6.779999999999999,-3.05,4.21,1.4300000000000002,1.7000000000000002,3.13,2.32
 UTENSÍLIOS E ENFEITES,1.67,2.02,0.26,0.43000000000000005,2.27,0.8200000000000001,-0.2900000000000001,0.48,3.09,2.0,1.9,1.36,-1.9900000000000002,1.17,1.67,2.14,1.51
 TAPETE,2.38,1.0,-1.89,-1.24,2.0,3.42,-0.24,0.0,-0.53,6.85,0.6400000000000001,1.08,-1.53,1.76,1.85,0.0,0.41999999999999993
 CORTINA,-1.2,7.51,5.6899999999999995,-0.5499999999999999,0.47,1.9600000000000004,0.78,-2.5100000000000002,0.73,-0.38,2.89,2.56,-0.71,-1.2000000000000002,3.7399999999999998,-0.1399999999999998,2.18
 UTENSÍLIOS DE METAL,1.6,-0.5800000000000001,-1.35,0.4,-2.0600000000000005,-2.5199999999999996,-0.9300000000000002,-0.28,6.3500000000000005,1.6400000000000001,3.9200000000000004,2.04,-1.3900000000000001,2.66,1.6500000000000004,3.0500000000000003,-0.029999999999999916
 UTENSÍLIOS DE VIDRO E LOUÇA,-2.65,1.5699999999999998,0.27,1.1,-0.4900000000000001,-0.31,-1.26,-0.81,-0.03,1.2,-2.6199999999999997,-1.1099999999999999,-2.51,0.63,0.17999999999999994,2.5300000000000002,-0.10000000000000003
 UTENSÍLIOS DE PLÁSTICO,-0.6499999999999999,1.82,0.0,-3.14,0.08999999999999989,-0.2599999999999998,-1.1400000000000001,2.04,3.3400000000000007,1.48,-3.04,6.5600000000000005,-0.7899999999999999,5.18,0.22999999999999998,-4.6,0.27
 FLORES NATURAIS,0.0,-3.84,0.0,0.0,-0.7900000000000003,0.0,0.0,0.0,-3.3899999999999997,-1.2299999999999998,0.0,0.0,3.4000000000000004,0.0,0.0,0.0,-1.5499999999999998
 UTENSÍLIOS DIVERSOS,3.46,2.58,0.19000000000000017,2.67,9.9,0.7599999999999998,1.09,0.5999999999999999,5.6899999999999995,2.6400000000000006,3.5300000000000002,-0.55,-4.5,-0.5299999999999999,1.8800000000000001,3.78,4.140000000000001
" CAMA, MESA E BANHO",0.8800000000000001,2.58,1.4400000000000002,0.41000000000000003,2.97,-4.07,-5.15,-1.08,1.19,0.020000000000000046,6.44,-3.5899999999999994,-0.49000000000000005,2.08,1.54,1.33,0.99
 ROUPA DE CAMA,-0.8000000000000002,3.3600000000000003,2.0,1.3900000000000003,3.58,-4.07,-5.1899999999999995,-1.81,0.9800000000000001,0.8700000000000002,6.44,-4.06,-0.8299999999999998,4.25,2.04,0.3500000000000001,1.16
 ROUPA DE BANHO,5.039999999999999,0.41000000000000014,-0.06,-1.83,1.8699999999999997,0.0,-4.96,0.47999999999999987,2.0300000000000002,-2.5100000000000002,0.0,-2.1999999999999997,0.6999999999999997,-3.79,0.30999999999999994,3.41,0.5
 APARELHOS ELETROELETRÔNICOS,1.4500000000000002,0.04,1.39,-1.14,2.08,1.51,0.5599999999999999,1.17,2.3400000000000003,1.54,1.79,2.6,2.3200000000000003,1.82,0.10999999999999999,0.7,1.38
 ELETRODOMÉSTICOS E EQUIPAMENTOS,1.8000000000000003,0.4600000000000001,1.92,-0.06,1.98,3.0,0.9300000000000002,2.91,3.7800000000000002,2.1799999999999997,1.74,3.26,3.67,3.41,1.7799999999999998,1.0,1.85
 REFRIGERADOR,2.09,0.45000000000000007,2.95,2.65,2.11,3.4699999999999998,1.3699999999999999,3.8400000000000003,3.7300000000000004,2.42,2.34,5.49,4.4,5.25,3.9099999999999997,2.29,2.48
 AR-CONDICIONADO,1.81,-0.27,0.0,-0.22000000000000008,0.0,0.0,2.2,0.0,0.0,-0.32000000000000006,0.0,0.8900000000000001,0.6500000000000002,-1.6099999999999999,-0.6799999999999999,2.7,0.66
 MÁQUINA DE LAVAR ROUPA,1.42,2.63,2.5400000000000005,-0.62,0.51,4.06,-1.33,1.65,3.77,1.44,4.36,0.33000000000000007,5.2700000000000005,6.89,2.3600000000000003,3.68,1.61
 LIQUIDIFICADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.0,0.8300000000000001
 VENTILADOR,-2.13,0.0,0.0,-2.9,0.0,0.0,2.63,-0.6399999999999999,0.0,0.0,0.0,0.0,-0.6800000000000002,4.39,-2.85,0.53,-0.8699999999999999
 FOGÃO,2.8,-3.09,-0.8299999999999998,-3.18,3.41,-0.29000000000000004,0.17,2.89,3.91,1.3800000000000001,-3.26,1.21,3.7199999999999998,-0.79,-0.22000000000000008,-4.57,0.85
 CHUVEIRO ELÉTRICO,0.0,0.74,0.0,0.0,0.17999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
 FORNO DE MICRO-ONDAS,0.0,3.49,1.7299999999999995,0.0,4.130000000000001,0.0,0.0,0.0,0.0,5.07,2.4699999999999998,0.0,0.0,0.0,0.0,0.0,3.8
" TV, SOM E INFORMÁTICA",0.97,-0.7899999999999999,0.6699999999999999,-2.88,2.27,-0.5599999999999999,-0.22999999999999998,-1.28,0.29999999999999993,0.30000000000000004,1.9000000000000001,1.55,-0.20000000000000007,-1.02,-2.99,0.20999999999999985,0.59
