,MÊS,PRODUTO,PREÇO MÉDIO REVENDA
11142,05-01-2016,GASOLINA COMUM,3.63
11143,05-01-2016,GASOLINA COMUM,3.71
11144,05-01-2016,GASOLINA COMUM,3.775
11145,05-01-2016,GASOLINA COMUM,3.741
11146,05-01-2016,GASOLINA COMUM,3.561
11147,05-01-2016,GASOLINA COMUM,3.834
11148,05-01-2016,GASOLINA COMUM,3.754
11149,05-01-2016,GASOLINA COMUM,3.782
11150,05-01-2016,GASOLINA COMUM,3.357
11151,05-01-2016,GASOLINA COMUM,3.525
11152,05-01-2016,GASOLINA COMUM,3.747
11153,05-01-2016,GASOLINA COMUM,4.009
11154,05-01-2016,GASOLINA COMUM,3.891
11155,05-01-2016,GASOLINA COMUM,3.536
11156,05-01-2016,GASOLINA COMUM,3.984
11157,05-01-2016,GASOLINA COMUM,3.456
11158,05-01-2016,GASOLINA COMUM,4.465
11159,05-01-2016,GASOLINA COMUM,3.775
11160,05-01-2016,GASOLINA COMUM,3.663
11161,05-01-2016,GASOLINA COMUM,3.543
11162,05-01-2016,GASOLINA COMUM,3.731
11163,05-01-2016,GASOLINA COMUM,4.111
11164,05-01-2016,GASOLINA COMUM,3.363
11165,05-01-2016,GASOLINA COMUM,3.993
11166,05-01-2016,GASOLINA COMUM,3.72
11167,05-01-2016,GASOLINA COMUM,3.796
11168,05-01-2016,GASOLINA COMUM,3.466
11169,05-01-2016,GASOLINA COMUM,3.911
11170,05-01-2016,GASOLINA COMUM,3.573
11171,05-01-2016,GASOLINA COMUM,4.062
11172,05-01-2016,GASOLINA COMUM,3.751
11173,05-01-2016,GASOLINA COMUM,3.822
11174,05-01-2016,GASOLINA COMUM,3.794
11175,05-01-2016,GASOLINA COMUM,3.496
11176,05-01-2016,GASOLINA COMUM,3.988
11177,05-01-2016,GASOLINA COMUM,3.698
11178,05-01-2016,GASOLINA COMUM,3.882
11179,05-01-2016,GASOLINA COMUM,3.788
11180,05-01-2016,GASOLINA COMUM,3.585
11181,05-01-2016,GASOLINA COMUM,3.743
11182,05-01-2016,GASOLINA COMUM,3.832
11183,05-01-2016,GASOLINA COMUM,3.765
11184,05-01-2016,GASOLINA COMUM,3.608
11185,05-01-2016,GASOLINA COMUM,3.801
11186,05-01-2016,GASOLINA COMUM,3.864
11187,05-01-2016,GASOLINA COMUM,3.855
11188,05-01-2016,GASOLINA COMUM,3.92
11189,05-01-2016,GASOLINA COMUM,4.006
11190,05-01-2016,GASOLINA COMUM,3.777
11191,05-01-2016,GASOLINA COMUM,3.73
11192,05-01-2016,GASOLINA COMUM,3.889
11193,05-01-2016,GASOLINA COMUM,3.923
11194,05-01-2016,GASOLINA COMUM,3.907
11195,05-01-2016,GASOLINA COMUM,3.86
11196,05-01-2016,GASOLINA COMUM,3.649
11197,05-01-2016,GASOLINA COMUM,3.544
11198,05-01-2016,GASOLINA COMUM,3.613
11199,05-01-2016,GASOLINA COMUM,3.427
11200,05-01-2016,GASOLINA COMUM,3.697
11201,05-01-2016,GASOLINA COMUM,3.955
11202,05-01-2016,GASOLINA COMUM,3.468
11203,05-01-2016,GASOLINA COMUM,4.035
11204,05-01-2016,GASOLINA COMUM,3.493
11205,05-01-2016,GASOLINA COMUM,3.913
11206,05-01-2016,GASOLINA COMUM,3.75
11207,05-01-2016,GASOLINA COMUM,3.931
11208,05-01-2016,GASOLINA COMUM,3.933
11209,05-01-2016,GASOLINA COMUM,3.939
11210,05-01-2016,GASOLINA COMUM,3.75
11211,05-01-2016,GASOLINA COMUM,3.635
11212,05-01-2016,GASOLINA COMUM,3.754
11213,05-01-2016,GASOLINA COMUM,3.755
11214,05-01-2016,GASOLINA COMUM,4.105
11215,05-01-2016,GASOLINA COMUM,3.739
11216,05-01-2016,GASOLINA COMUM,3.659
11217,05-01-2016,GASOLINA COMUM,3.631
11218,05-01-2016,GASOLINA COMUM,3.736
11219,05-01-2016,GASOLINA COMUM,3.72
11220,05-01-2016,GASOLINA COMUM,4.296
11221,05-01-2016,GASOLINA COMUM,3.915
11222,05-01-2016,GASOLINA COMUM,4.06
11223,05-01-2016,GASOLINA COMUM,3.367
11224,05-01-2016,GASOLINA COMUM,3.765
11225,05-01-2016,GASOLINA COMUM,3.856
11226,05-01-2016,GASOLINA COMUM,3.707
11227,05-01-2016,GASOLINA COMUM,3.495
11228,05-01-2016,GASOLINA COMUM,3.881
11229,05-01-2016,GASOLINA COMUM,3.996
11230,05-01-2016,GASOLINA COMUM,3.451
11231,05-01-2016,GASOLINA COMUM,3.654
11232,05-01-2016,GASOLINA COMUM,3.551
11233,05-01-2016,GASOLINA COMUM,4.017
11234,05-01-2016,GASOLINA COMUM,3.501
11235,05-01-2016,GASOLINA COMUM,3.569
11236,05-01-2016,GASOLINA COMUM,3.482
11237,05-01-2016,GASOLINA COMUM,3.567
11238,05-01-2016,GASOLINA COMUM,3.775
11239,05-01-2016,GASOLINA COMUM,3.494
11240,05-01-2016,GASOLINA COMUM,3.876
11241,05-01-2016,GASOLINA COMUM,3.682
11242,05-01-2016,GASOLINA COMUM,3.677
11243,05-01-2016,GASOLINA COMUM,3.631
11244,05-01-2016,GASOLINA COMUM,3.413
11245,05-01-2016,GASOLINA COMUM,3.824
11246,05-01-2016,GASOLINA COMUM,3.657
11247,05-01-2016,GASOLINA COMUM,3.32
11248,05-01-2016,GASOLINA COMUM,3.886
11249,05-01-2016,GASOLINA COMUM,3.421
11250,05-01-2016,GASOLINA COMUM,3.77
11251,05-01-2016,GASOLINA COMUM,3.58
11252,05-01-2016,GASOLINA COMUM,3.972
11253,05-01-2016,GASOLINA COMUM,3.58
11254,05-01-2016,GASOLINA COMUM,3.712
11255,05-01-2016,GASOLINA COMUM,3.964
11256,05-01-2016,GASOLINA COMUM,3.712
11257,05-01-2016,GASOLINA COMUM,3.569
11258,05-01-2016,GASOLINA COMUM,3.98
11259,05-01-2016,GASOLINA COMUM,3.414
11260,05-01-2016,GASOLINA COMUM,3.521
11261,05-01-2016,GASOLINA COMUM,4.089
11262,05-01-2016,GASOLINA COMUM,3.919
11263,05-01-2016,GASOLINA COMUM,3.669
11264,05-01-2016,GASOLINA COMUM,3.502
11265,05-01-2016,GASOLINA COMUM,3.734
11266,05-01-2016,GASOLINA COMUM,3.615
11267,05-01-2016,GASOLINA COMUM,3.489
11268,05-01-2016,GASOLINA COMUM,3.896
11269,05-01-2016,GASOLINA COMUM,3.775
11270,05-01-2016,GASOLINA COMUM,3.832
11271,05-01-2016,GASOLINA COMUM,3.795
11272,05-01-2016,GASOLINA COMUM,3.831
11273,05-01-2016,GASOLINA COMUM,3.48
11274,05-01-2016,GASOLINA COMUM,3.665
11275,05-01-2016,GASOLINA COMUM,3.39
11276,05-01-2016,GASOLINA COMUM,4.074
11277,05-01-2016,GASOLINA COMUM,3.835
11278,05-01-2016,GASOLINA COMUM,3.634
11279,05-01-2016,GASOLINA COMUM,3.887
11280,05-01-2016,GASOLINA COMUM,3.613
11281,05-01-2016,GASOLINA COMUM,3.483
11282,05-01-2016,GASOLINA COMUM,3.689
11283,05-01-2016,GASOLINA COMUM,4.046
11284,05-01-2016,GASOLINA COMUM,3.617
11285,05-01-2016,GASOLINA COMUM,3.769
11286,05-01-2016,GASOLINA COMUM,3.685
11287,05-01-2016,GASOLINA COMUM,3.903
11288,05-01-2016,GASOLINA COMUM,3.826
11289,05-01-2016,GASOLINA COMUM,3.654
11290,05-01-2016,GASOLINA COMUM,4.208
11291,05-01-2016,GASOLINA COMUM,3.776
11292,05-01-2016,GASOLINA COMUM,4.095
11293,05-01-2016,GASOLINA COMUM,3.918
11294,05-01-2016,GASOLINA COMUM,3.843
11295,05-01-2016,GASOLINA COMUM,3.698
11296,05-01-2016,GASOLINA COMUM,3.881
11297,05-01-2016,GASOLINA COMUM,3.435
11298,05-01-2016,GASOLINA COMUM,3.779
11299,05-01-2016,GASOLINA COMUM,3.689
11300,05-01-2016,GASOLINA COMUM,3.444
11301,05-01-2016,GASOLINA COMUM,3.695
11302,05-01-2016,GASOLINA COMUM,3.616
11303,05-01-2016,GASOLINA COMUM,3.504
11304,05-01-2016,GASOLINA COMUM,3.44
11305,05-01-2016,GASOLINA COMUM,3.472
11306,05-01-2016,GASOLINA COMUM,3.466
11307,05-01-2016,GASOLINA COMUM,3.677
11308,05-01-2016,GASOLINA COMUM,3.756
11309,05-01-2016,GASOLINA COMUM,3.634
11310,05-01-2016,GASOLINA COMUM,4.066
11311,05-01-2016,GASOLINA COMUM,3.861
11312,05-01-2016,GASOLINA COMUM,3.918
11313,05-01-2016,GASOLINA COMUM,3.958
11314,05-01-2016,GASOLINA COMUM,3.871
11315,05-01-2016,GASOLINA COMUM,3.851
11316,05-01-2016,GASOLINA COMUM,3.844
11317,05-01-2016,GASOLINA COMUM,3.673
11318,05-01-2016,GASOLINA COMUM,3.728
11319,05-01-2016,GASOLINA COMUM,3.855
11320,05-01-2016,GASOLINA COMUM,3.852
11321,05-01-2016,GASOLINA COMUM,3.634
11322,05-01-2016,GASOLINA COMUM,3.644
11323,05-01-2016,GASOLINA COMUM,3.555
11324,05-01-2016,GASOLINA COMUM,3.767
11325,05-01-2016,GASOLINA COMUM,3.65
11326,05-01-2016,GASOLINA COMUM,3.443
11327,05-01-2016,GASOLINA COMUM,3.736
11328,05-01-2016,GASOLINA COMUM,3.606
11329,05-01-2016,GASOLINA COMUM,3.971
11330,05-01-2016,GASOLINA COMUM,3.427
11331,05-01-2016,GASOLINA COMUM,3.912
11332,05-01-2016,GASOLINA COMUM,3.964
11333,05-01-2016,GASOLINA COMUM,3.918
11334,05-01-2016,GASOLINA COMUM,3.857
11335,05-01-2016,GASOLINA COMUM,3.958
11336,05-01-2016,GASOLINA COMUM,4.121
11337,05-01-2016,GASOLINA COMUM,3.569
11338,05-01-2016,GASOLINA COMUM,3.862
11339,05-01-2016,GASOLINA COMUM,3.742
11340,05-01-2016,GASOLINA COMUM,3.838
11341,05-01-2016,GASOLINA COMUM,3.775
11342,05-01-2016,GASOLINA COMUM,4.251
11343,05-01-2016,GASOLINA COMUM,4.303
11344,05-01-2016,GASOLINA COMUM,3.885
11345,05-01-2016,GASOLINA COMUM,3.868
11346,05-01-2016,GASOLINA COMUM,3.84
11347,05-01-2016,GASOLINA COMUM,3.976
11348,05-01-2016,GASOLINA COMUM,3.88
11349,05-01-2016,GASOLINA COMUM,3.657
11350,05-01-2016,GASOLINA COMUM,3.876
11351,05-01-2016,GASOLINA COMUM,3.829
11352,05-01-2016,GASOLINA COMUM,3.972
11353,05-01-2016,GASOLINA COMUM,3.532
11354,05-01-2016,GASOLINA COMUM,3.739
11355,05-01-2016,GASOLINA COMUM,3.867
11356,05-01-2016,GASOLINA COMUM,4.111
11357,05-01-2016,GASOLINA COMUM,4.104
11358,05-01-2016,GASOLINA COMUM,4.007
11359,05-01-2016,GASOLINA COMUM,3.852
11360,05-01-2016,GASOLINA COMUM,4.234
11361,05-01-2016,GASOLINA COMUM,3.418
11362,05-01-2016,GASOLINA COMUM,3.542
11363,05-01-2016,GASOLINA COMUM,3.8
11364,05-01-2016,GASOLINA COMUM,3.5
11365,05-01-2016,GASOLINA COMUM,3.62
11366,05-01-2016,GASOLINA COMUM,3.676
11367,05-01-2016,GASOLINA COMUM,3.363
11368,05-01-2016,GASOLINA COMUM,3.757
11369,05-01-2016,GASOLINA COMUM,3.632
11370,05-01-2016,GASOLINA COMUM,3.64
11371,05-01-2016,GASOLINA COMUM,3.677
11372,05-01-2016,GASOLINA COMUM,3.759
11373,05-01-2016,GASOLINA COMUM,3.88
11374,05-01-2016,GASOLINA COMUM,3.509
11375,05-01-2016,GASOLINA COMUM,3.78
11376,05-01-2016,GASOLINA COMUM,4.143
11377,05-01-2016,GASOLINA COMUM,3.793
11378,05-01-2016,GASOLINA COMUM,3.757
11379,05-01-2016,GASOLINA COMUM,3.54
11380,05-01-2016,GASOLINA COMUM,3.661
11381,05-01-2016,GASOLINA COMUM,3.65
11382,05-01-2016,GASOLINA COMUM,3.633
11383,05-01-2016,GASOLINA COMUM,3.966
11384,05-01-2016,GASOLINA COMUM,3.766
11385,05-01-2016,GASOLINA COMUM,4.144
11386,05-01-2016,GASOLINA COMUM,3.936
11387,05-01-2016,GASOLINA COMUM,3.628
11388,05-01-2016,GASOLINA COMUM,3.519
11389,05-01-2016,GASOLINA COMUM,3.505
11390,05-01-2016,GASOLINA COMUM,3.885
11391,05-01-2016,GASOLINA COMUM,4.001
11392,05-01-2016,GASOLINA COMUM,3.534
11393,05-01-2016,GASOLINA COMUM,3.912
11394,05-01-2016,GASOLINA COMUM,4.1
11395,05-01-2016,GASOLINA COMUM,3.727
11396,05-01-2016,GASOLINA COMUM,3.707
11397,05-01-2016,GASOLINA COMUM,3.506
11398,05-01-2016,GASOLINA COMUM,3.713
11399,05-01-2016,GASOLINA COMUM,3.933
11400,05-01-2016,GASOLINA COMUM,3.507
11401,05-01-2016,GASOLINA COMUM,3.896
11402,05-01-2016,GASOLINA COMUM,3.431
11403,05-01-2016,GASOLINA COMUM,3.751
11404,05-01-2016,GASOLINA COMUM,3.554
11405,05-01-2016,GASOLINA COMUM,3.896
11406,05-01-2016,GASOLINA COMUM,3.795
11407,05-01-2016,GASOLINA COMUM,3.654
11408,05-01-2016,GASOLINA COMUM,3.929
11409,05-01-2016,GASOLINA COMUM,3.607
11410,05-01-2016,GASOLINA COMUM,4.116
11411,05-01-2016,GASOLINA COMUM,3.705
11412,05-01-2016,GASOLINA COMUM,4.499
11413,05-01-2016,GASOLINA COMUM,3.922
11414,05-01-2016,GASOLINA COMUM,4.135
11415,05-01-2016,GASOLINA COMUM,4.162
11416,05-01-2016,GASOLINA COMUM,3.44
11417,05-01-2016,GASOLINA COMUM,4.026
11418,05-01-2016,GASOLINA COMUM,3.805
11419,05-01-2016,GASOLINA COMUM,3.609
11420,05-01-2016,GASOLINA COMUM,3.933
11421,05-01-2016,GASOLINA COMUM,3.673
11422,05-01-2016,GASOLINA COMUM,3.422
11423,05-01-2016,GASOLINA COMUM,4.066
11424,05-01-2016,GASOLINA COMUM,3.509
11425,05-01-2016,GASOLINA COMUM,3.557
11426,05-01-2016,GASOLINA COMUM,3.84
11427,05-01-2016,GASOLINA COMUM,4.006
11428,05-01-2016,GASOLINA COMUM,4.11
11429,05-01-2016,GASOLINA COMUM,3.787
11430,05-01-2016,GASOLINA COMUM,3.41
11431,05-01-2016,GASOLINA COMUM,3.842
11432,05-01-2016,GASOLINA COMUM,3.899
11433,05-01-2016,GASOLINA COMUM,3.608
11434,05-01-2016,GASOLINA COMUM,3.375
11435,05-01-2016,GASOLINA COMUM,3.795
11436,05-01-2016,GASOLINA COMUM,3.462
11437,05-01-2016,GASOLINA COMUM,3.665
11438,05-01-2016,GASOLINA COMUM,3.379
11439,05-01-2016,GASOLINA COMUM,3.535
11440,05-01-2016,GASOLINA COMUM,3.74
11441,05-01-2016,GASOLINA COMUM,3.98
11442,05-01-2016,GASOLINA COMUM,3.465
11443,05-01-2016,GASOLINA COMUM,4.131
11444,05-01-2016,GASOLINA COMUM,3.724
11445,05-01-2016,GASOLINA COMUM,3.792
11446,05-01-2016,GASOLINA COMUM,3.434
11447,05-01-2016,GASOLINA COMUM,3.608
11448,05-01-2016,GASOLINA COMUM,3.904
11449,05-01-2016,GASOLINA COMUM,3.581
11450,05-01-2016,GASOLINA COMUM,3.774
11451,05-01-2016,GASOLINA COMUM,4.057
11452,05-01-2016,GASOLINA COMUM,3.752
11453,05-01-2016,GASOLINA COMUM,4.028
11454,05-01-2016,GASOLINA COMUM,3.86
11455,05-01-2016,GASOLINA COMUM,3.61
11456,05-01-2016,GASOLINA COMUM,3.939
11457,05-01-2016,GASOLINA COMUM,3.832
11458,05-01-2016,GASOLINA COMUM,3.84
11459,05-01-2016,GASOLINA COMUM,3.632
11460,05-01-2016,GASOLINA COMUM,3.651
11461,05-01-2016,GASOLINA COMUM,3.893
11462,05-01-2016,GASOLINA COMUM,3.788
11463,05-01-2016,GASOLINA COMUM,3.893
11464,05-01-2016,GASOLINA COMUM,3.416
11465,05-01-2016,GASOLINA COMUM,3.884
11466,05-01-2016,GASOLINA COMUM,3.907
11467,05-01-2016,GASOLINA COMUM,3.495
11468,05-01-2016,GASOLINA COMUM,3.462
11469,05-01-2016,GASOLINA COMUM,3.383
11470,05-01-2016,GASOLINA COMUM,3.553
11471,05-01-2016,GASOLINA COMUM,3.436
11472,05-01-2016,GASOLINA COMUM,4.46
11473,05-01-2016,GASOLINA COMUM,3.753
11474,05-01-2016,GASOLINA COMUM,3.771
11475,05-01-2016,GASOLINA COMUM,3.697
11476,05-01-2016,GASOLINA COMUM,3.972
11477,05-01-2016,GASOLINA COMUM,3.76
11478,05-01-2016,GASOLINA COMUM,3.741
11479,05-01-2016,GASOLINA COMUM,3.776
11480,05-01-2016,GASOLINA COMUM,3.931
11481,05-01-2016,GASOLINA COMUM,3.872
11482,05-01-2016,GASOLINA COMUM,3.854
11483,05-01-2016,GASOLINA COMUM,3.673
11484,05-01-2016,GASOLINA COMUM,3.857
11485,05-01-2016,GASOLINA COMUM,3.85
11486,05-01-2016,GASOLINA COMUM,3.553
11487,05-01-2016,GASOLINA COMUM,3.542
11488,05-01-2016,GASOLINA COMUM,3.741
11489,05-01-2016,GASOLINA COMUM,3.688
11490,05-01-2016,GASOLINA COMUM,3.846
11491,05-01-2016,GASOLINA COMUM,3.506
11492,05-01-2016,GASOLINA COMUM,3.815
11493,05-01-2016,GASOLINA COMUM,4.009
11494,05-01-2016,GASOLINA COMUM,3.748
11495,05-01-2016,GASOLINA COMUM,4.17
11496,05-01-2016,GASOLINA COMUM,4.007
11497,05-01-2016,GASOLINA COMUM,4.125
11498,05-01-2016,GASOLINA COMUM,3.863
11499,05-01-2016,GASOLINA COMUM,3.468
11500,05-01-2016,GASOLINA COMUM,3.719
11501,05-01-2016,GASOLINA COMUM,3.838
11502,05-01-2016,GASOLINA COMUM,3.58
11503,05-01-2016,GASOLINA COMUM,3.42
11504,05-01-2016,GASOLINA COMUM,3.952
11505,05-01-2016,GASOLINA COMUM,3.681
11506,05-01-2016,GASOLINA COMUM,3.956
11507,05-01-2016,GASOLINA COMUM,3.987
11508,05-01-2016,GASOLINA COMUM,3.725
11509,05-01-2016,GASOLINA COMUM,3.555
11510,05-01-2016,GASOLINA COMUM,3.979
11511,05-01-2016,GASOLINA COMUM,3.446
11512,05-01-2016,GASOLINA COMUM,3.597
11513,05-01-2016,GASOLINA COMUM,3.681
11514,05-01-2016,GASOLINA COMUM,3.629
11515,05-01-2016,GASOLINA COMUM,4.106
11516,05-01-2016,GASOLINA COMUM,3.436
11517,05-01-2016,GASOLINA COMUM,3.66
11518,05-01-2016,GASOLINA COMUM,3.717
11519,05-01-2016,GASOLINA COMUM,4.218
13650,06-01-2016,GASOLINA COMUM,4.044
13651,06-01-2016,GASOLINA COMUM,3.716
13652,06-01-2016,GASOLINA COMUM,3.759
13653,06-01-2016,GASOLINA COMUM,3.563
13654,06-01-2016,GASOLINA COMUM,3.62
13655,06-01-2016,GASOLINA COMUM,3.604
13656,06-01-2016,GASOLINA COMUM,4.167
13657,06-01-2016,GASOLINA COMUM,4.294
13658,06-01-2016,GASOLINA COMUM,3.775
13659,06-01-2016,GASOLINA COMUM,4.056
13660,06-01-2016,GASOLINA COMUM,4.206
13661,06-01-2016,GASOLINA COMUM,3.826
13662,06-01-2016,GASOLINA COMUM,3.437
13663,06-01-2016,GASOLINA COMUM,3.629
13664,06-01-2016,GASOLINA COMUM,3.814
13665,06-01-2016,GASOLINA COMUM,3.62
13666,06-01-2016,GASOLINA COMUM,4.334
13667,06-01-2016,GASOLINA COMUM,3.823
13668,06-01-2016,GASOLINA COMUM,3.774
13669,06-01-2016,GASOLINA COMUM,3.619
13670,06-01-2016,GASOLINA COMUM,3.678
13671,06-01-2016,GASOLINA COMUM,3.813
13672,06-01-2016,GASOLINA COMUM,3.967
13673,06-01-2016,GASOLINA COMUM,3.765
13674,06-01-2016,GASOLINA COMUM,3.839
13675,06-01-2016,GASOLINA COMUM,3.698
13676,06-01-2016,GASOLINA COMUM,3.45
13677,06-01-2016,GASOLINA COMUM,3.55
13678,06-01-2016,GASOLINA COMUM,3.369
13679,06-01-2016,GASOLINA COMUM,4.102
13680,06-01-2016,GASOLINA COMUM,3.944
13681,06-01-2016,GASOLINA COMUM,3.541
13682,06-01-2016,GASOLINA COMUM,3.933
13683,06-01-2016,GASOLINA COMUM,3.866
13684,06-01-2016,GASOLINA COMUM,3.952
13685,06-01-2016,GASOLINA COMUM,3.63
13686,06-01-2016,GASOLINA COMUM,3.774
13687,06-01-2016,GASOLINA COMUM,3.539
13688,06-01-2016,GASOLINA COMUM,3.683
13689,06-01-2016,GASOLINA COMUM,3.768
13690,06-01-2016,GASOLINA COMUM,4.262
13691,06-01-2016,GASOLINA COMUM,3.361
13692,06-01-2016,GASOLINA COMUM,3.944
13693,06-01-2016,GASOLINA COMUM,3.843
13694,06-01-2016,GASOLINA COMUM,3.762
13695,06-01-2016,GASOLINA COMUM,3.781
13696,06-01-2016,GASOLINA COMUM,4.084
13697,06-01-2016,GASOLINA COMUM,4.006
13698,06-01-2016,GASOLINA COMUM,3.849
13699,06-01-2016,GASOLINA COMUM,3.654
13700,06-01-2016,GASOLINA COMUM,3.475
13701,06-01-2016,GASOLINA COMUM,3.481
13702,06-01-2016,GASOLINA COMUM,3.58
13703,06-01-2016,GASOLINA COMUM,3.591
13704,06-01-2016,GASOLINA COMUM,3.978
13705,06-01-2016,GASOLINA COMUM,3.845
13706,06-01-2016,GASOLINA COMUM,3.846
13707,06-01-2016,GASOLINA COMUM,3.555
13708,06-01-2016,GASOLINA COMUM,3.792
13709,06-01-2016,GASOLINA COMUM,3.891
13710,06-01-2016,GASOLINA COMUM,3.588
13711,06-01-2016,GASOLINA COMUM,3.21
13712,06-01-2016,GASOLINA COMUM,3.745
13713,06-01-2016,GASOLINA COMUM,3.43
13714,06-01-2016,GASOLINA COMUM,3.88
13715,06-01-2016,GASOLINA COMUM,3.722
13716,06-01-2016,GASOLINA COMUM,3.643
13717,06-01-2016,GASOLINA COMUM,3.936
13718,06-01-2016,GASOLINA COMUM,3.469
13719,06-01-2016,GASOLINA COMUM,3.629
13720,06-01-2016,GASOLINA COMUM,3.824
13721,06-01-2016,GASOLINA COMUM,3.321
13722,06-01-2016,GASOLINA COMUM,3.645
13723,06-01-2016,GASOLINA COMUM,3.711
13724,06-01-2016,GASOLINA COMUM,4.079
13725,06-01-2016,GASOLINA COMUM,3.737
13726,06-01-2016,GASOLINA COMUM,3.415
13727,06-01-2016,GASOLINA COMUM,4.139
13728,06-01-2016,GASOLINA COMUM,3.743
13729,06-01-2016,GASOLINA COMUM,3.831
13730,06-01-2016,GASOLINA COMUM,3.767
13731,06-01-2016,GASOLINA COMUM,3.735
13732,06-01-2016,GASOLINA COMUM,4.087
13733,06-01-2016,GASOLINA COMUM,3.9
13734,06-01-2016,GASOLINA COMUM,3.874
13735,06-01-2016,GASOLINA COMUM,3.816
13736,06-01-2016,GASOLINA COMUM,3.679
13737,06-01-2016,GASOLINA COMUM,3.76
13738,06-01-2016,GASOLINA COMUM,3.555
13739,06-01-2016,GASOLINA COMUM,4.066
13740,06-01-2016,GASOLINA COMUM,3.842
13741,06-01-2016,GASOLINA COMUM,3.464
13742,06-01-2016,GASOLINA COMUM,3.791
13743,06-01-2016,GASOLINA COMUM,3.329
13744,06-01-2016,GASOLINA COMUM,3.698
13745,06-01-2016,GASOLINA COMUM,3.714
13746,06-01-2016,GASOLINA COMUM,3.678
13747,06-01-2016,GASOLINA COMUM,3.654
13748,06-01-2016,GASOLINA COMUM,3.868
13749,06-01-2016,GASOLINA COMUM,3.844
13750,06-01-2016,GASOLINA COMUM,4.113
13751,06-01-2016,GASOLINA COMUM,3.719
13752,06-01-2016,GASOLINA COMUM,3.452
13753,06-01-2016,GASOLINA COMUM,3.71
13754,06-01-2016,GASOLINA COMUM,3.44
13755,06-01-2016,GASOLINA COMUM,3.859
13756,06-01-2016,GASOLINA COMUM,3.559
13757,06-01-2016,GASOLINA COMUM,3.75
13758,06-01-2016,GASOLINA COMUM,3.74
13759,06-01-2016,GASOLINA COMUM,3.828
13760,06-01-2016,GASOLINA COMUM,3.755
13761,06-01-2016,GASOLINA COMUM,3.886
13762,06-01-2016,GASOLINA COMUM,3.871
13763,06-01-2016,GASOLINA COMUM,3.65
13764,06-01-2016,GASOLINA COMUM,3.96
13765,06-01-2016,GASOLINA COMUM,3.668
13766,06-01-2016,GASOLINA COMUM,3.947
13767,06-01-2016,GASOLINA COMUM,3.569
13768,06-01-2016,GASOLINA COMUM,3.749
13769,06-01-2016,GASOLINA COMUM,3.874
13770,06-01-2016,GASOLINA COMUM,3.771
13771,06-01-2016,GASOLINA COMUM,3.533
13772,06-01-2016,GASOLINA COMUM,4.312
13773,06-01-2016,GASOLINA COMUM,3.513
13774,06-01-2016,GASOLINA COMUM,3.686
13775,06-01-2016,GASOLINA COMUM,3.766
13776,06-01-2016,GASOLINA COMUM,3.687
13777,06-01-2016,GASOLINA COMUM,3.554
13778,06-01-2016,GASOLINA COMUM,3.811
13779,06-01-2016,GASOLINA COMUM,3.751
13780,06-01-2016,GASOLINA COMUM,3.764
13781,06-01-2016,GASOLINA COMUM,3.332
13782,06-01-2016,GASOLINA COMUM,3.505
13783,06-01-2016,GASOLINA COMUM,3.698
13784,06-01-2016,GASOLINA COMUM,4.016
13785,06-01-2016,GASOLINA COMUM,3.863
13786,06-01-2016,GASOLINA COMUM,3.437
13787,06-01-2016,GASOLINA COMUM,3.771
13788,06-01-2016,GASOLINA COMUM,3.428
13789,06-01-2016,GASOLINA COMUM,4.474
13790,06-01-2016,GASOLINA COMUM,3.727
13791,06-01-2016,GASOLINA COMUM,3.669
13792,06-01-2016,GASOLINA COMUM,3.492
13793,06-01-2016,GASOLINA COMUM,3.743
13794,06-01-2016,GASOLINA COMUM,4.126
13795,06-01-2016,GASOLINA COMUM,3.357
13796,06-01-2016,GASOLINA COMUM,3.981
13797,06-01-2016,GASOLINA COMUM,3.725
13798,06-01-2016,GASOLINA COMUM,3.773
13799,06-01-2016,GASOLINA COMUM,3.491
13800,06-01-2016,GASOLINA COMUM,3.897
13801,06-01-2016,GASOLINA COMUM,3.544
13802,06-01-2016,GASOLINA COMUM,4.017
13803,06-01-2016,GASOLINA COMUM,3.737
13804,06-01-2016,GASOLINA COMUM,3.826
13805,06-01-2016,GASOLINA COMUM,3.561
13806,06-01-2016,GASOLINA COMUM,3.431
13807,06-01-2016,GASOLINA COMUM,3.967
13808,06-01-2016,GASOLINA COMUM,3.689
13809,06-01-2016,GASOLINA COMUM,3.968
13810,06-01-2016,GASOLINA COMUM,3.785
13811,06-01-2016,GASOLINA COMUM,3.671
13812,06-01-2016,GASOLINA COMUM,3.663
13813,06-01-2016,GASOLINA COMUM,3.787
13814,06-01-2016,GASOLINA COMUM,3.77
13815,06-01-2016,GASOLINA COMUM,3.608
13816,06-01-2016,GASOLINA COMUM,3.757
13817,06-01-2016,GASOLINA COMUM,3.782
13818,06-01-2016,GASOLINA COMUM,3.799
13819,06-01-2016,GASOLINA COMUM,3.889
13820,06-01-2016,GASOLINA COMUM,3.927
13821,06-01-2016,GASOLINA COMUM,3.766
13822,06-01-2016,GASOLINA COMUM,3.702
13823,06-01-2016,GASOLINA COMUM,3.818
13824,06-01-2016,GASOLINA COMUM,3.917
13825,06-01-2016,GASOLINA COMUM,3.871
13826,06-01-2016,GASOLINA COMUM,3.838
13827,06-01-2016,GASOLINA COMUM,3.634
13828,06-01-2016,GASOLINA COMUM,3.548
13829,06-01-2016,GASOLINA COMUM,3.582
