Variacoes - ABRIL - JUNHO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 ENCARGOS E MANUTENÇÃO,0.32999999999999996,1.1600000000000001,0.62,0.7,2.1300000000000003,2.25,-0.37000000000000005,3.73,1.08,1.6099999999999999,0.65,0.8300000000000001,0.85,0.45999999999999996,1.17,0.64,1.33
 ALUGUEL E TAXAS,0.28,1.23,0.6,0.76,2.7600000000000002,2.8,-0.49,4.96,1.49,2.35,0.48000000000000004,0.6799999999999999,0.6400000000000001,1.28,1.4,0.48,1.67
 ALUGUEL RESIDENCIAL,1.21,0.6599999999999999,0.49000000000000005,1.5099999999999998,1.4799999999999998,2.0300000000000002,-0.9299999999999999,2.4299999999999997,1.25,0.16,0.88,0.79,1.0799999999999998,1.7000000000000002,3.1999999999999997,0.21999999999999997,1.1300000000000001
 CONDOMÍNIO,-1.0799999999999998,4.0600000000000005,2.05,0.13,4.24,0.83,1.58,0.5499999999999999,0.6000000000000001,-1.63,0.44999999999999996,1.29,-0.33999999999999997,0.28,0.7,1.05,1.67
 TAXA DE ÁGUA E ESGOTO,0.0,0.0,0.0,0.0,4.75,6.220000000000001,0.0,12.39,2.62,8.38,0.0,0.0,0.0,0.0,0.0,0.36,2.87
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999999996,-2.0,0.0,3.8800000000000003,0.0,-4.52,0.0,0.83
 REPAROS,-0.03,0.88,0.9199999999999999,0.13,0.72,0.45000000000000007,-1.1400000000000001,0.57,0.48,0.75,0.37,0.63,0.8200000000000001,0.0,0.18,0.51,0.55
 FERRAGENS,0.0,0.0,0.06999999999999995,0.0,2.8,0.0,0.0,2.0100000000000002,0.0,0.64,0.66,0.97,0.0,0.17000000000000015,0.0,0.0,1.63
 MATERIAL DE ELETRICIDADE,0.0,2.66,0.0,0.0,0.0,0.0,-1.5099999999999998,0.0,0.0,0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.67
 MATERIAL DE PINTURA,0.0,0.0,-0.5900000000000001,0.0,0.0,0.0,0.0,0.0,2.3200000000000003,0.0,0.0,2.1500000000000004,4.05,2.09,0.0,0.0,0.51
 VIDRO,-8.82,0.0,-1.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6899999999999995
 TINTA,2.46,2.9899999999999998,1.5,-1.28,0.48000000000000004,2.9699999999999998,-0.7899999999999999,-2.19,0.5800000000000001,0.7,-1.77,-0.030000000000000027,2.05,-3.2399999999999998,1.1499999999999997,1.21,1.13
 REVESTIMENTO DE PISO E PAREDE,1.3300000000000003,-4.2,5.75,0.9100000000000001,2.66,-1.0099999999999998,-6.23,1.9099999999999997,1.1,3.65,-2.15,3.77,2.18,0.0,1.57,0.5399999999999999,1.31
 CIMENTO,0.11999999999999988,0.9300000000000002,0.30000000000000016,0.1100000000000001,-2.54,3.3200000000000003,-0.6699999999999999,-3.9400000000000004,-2.8199999999999994,1.51,2.5300000000000002,0.63,-4.069999999999999,-1.5099999999999998,-2.7700000000000005,-0.5599999999999999,-0.8400000000000001
 TIJOLO,0.0,4.79,5.0600000000000005,0.6800000000000002,5.609999999999999,0.6900000000000001,-2.42,2.5300000000000002,0.9700000000000001,-0.6000000000000001,0.06000000000000005,1.07,0.0,0.0,1.6600000000000001,0.0,2.73
 MATERIAL HIDRÁULICO,0.0,0.0,1.86,0.0,3.2199999999999998,0.0,-3.07,0.0,4.0600000000000005,2.13,0.0,-1.65,0.0,0.0,-0.4099999999999999,0.0,2.4
 MÃO DE OBRA,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
 AREIA,-3.9200000000000004,0.0,6.449999999999999,0.0,0.0,0.0,0.0,6.4399999999999995,4.86,1.89,1.5899999999999999,2.3300000000000005,0.0,0.0,-1.4,0.0,1.65
 TELHA,1.3599999999999999,0.0,1.7000000000000002,0.0,0.0,0.0,1.43,2.43,1.88,2.62,3.23,0.8800000000000001,0.0,0.0,0.0,2.15,1.96
 ARTIGOS DE LIMPEZA,2.5,1.69,-0.25,1.1400000000000001,-0.07,1.34,1.2699999999999998,1.61,-0.30000000000000004,-0.9899999999999999,2.8,2.68,2.2199999999999998,-0.76,2.4299999999999997,1.9,0.64
 ÁGUA SANITÁRIA,-2.32,0.0,0.87,-1.99,-0.67,2.11,4.8500000000000005,2.68,0.6399999999999999,2.2399999999999998,0.0,0.0,0.0,-0.030000000000000027,5.31,5.82,0.59
 DETERGENTE,3.74,0.21,0.019999999999999962,-0.6499999999999999,-0.6399999999999999,0.5499999999999999,2.98,-1.57,-0.2699999999999998,0.30000000000000004,1.97,2.73,1.47,0.0,0.0,2.56,0.31
 SABÃO EM PÓ,3.5,2.24,-1.4099999999999997,4.5,1.9400000000000002,2.28,-0.31000000000000005,4.57,0.8599999999999999,-3.63,4.2299999999999995,4.45,2.57,-0.2599999999999998,4.1,1.2799999999999998,1.45
 DESINFETANTE,1.81,-0.1299999999999999,-1.95,-1.27,0.0,2.68,3.42,-0.63,-0.4800000000000001,0.03999999999999995,1.48,-0.20000000000000012,6.33,-2.5700000000000003,1.85,0.0,0.24
 INSETICIDA,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01
 SABÃO EM BARRA,-4.9399999999999995,1.69,-3.21,0.019999999999999934,0.98,-2.08,1.04,-2.19,-3.1399999999999997,-4.18,3.0500000000000003,0.5700000000000001,-0.5499999999999997,-0.25,-0.3599999999999999,1.2399999999999998,-0.9199999999999999
 ESPONJA DE LIMPEZA,0.0,5.24,3.4000000000000004,-2.78,-0.8699999999999997,0.0,2.9,0.77,0.0,1.13,0.5499999999999998,-0.91,0.13000000000000012,-2.95,-0.9999999999999996,0.0,0.93
 AMACIANTE,4.26,1.6400000000000001,3.05,0.0,-3.0599999999999996,0.7500000000000001,1.33,3.31,-1.79,1.8299999999999998,1.5,2.01,3.31,-1.01,0.0,1.62,0.040000000000000036
 COMBUSTÍVEIS E ENERGIA,2.5199999999999996,-1.1,3.97,2.0000000000000004,0.30000000000000004,-0.6799999999999999,0.6400000000000001,4.91,3.1500000000000004,0.8500000000000001,-2.6,-0.18999999999999995,7.68,-1.3699999999999999,0.32,2.6100000000000003,1.21
 COMBUSTÍVEIS (DOMÉSTICOS),0.27999999999999997,-1.1800000000000002,0.3400000000000001,4.49,2.58,-1.11,2.42,1.04,2.11,3.2199999999999998,-0.4100000000000001,0.21999999999999997,-2.84,0.45,0.6,-0.08999999999999997,1.3499999999999999
 CARVÃO VEGETAL,0.0,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.38
 GÁS DE BOTIJÃO,0.95,-1.02,0.3400000000000001,4.49,0.95,-1.11,2.42,1.04,2.11,2.23,-0.4100000000000001,0.21999999999999997,-2.84,0.45,0.6,-0.08999999999999997,0.9700000000000001
 GÁS ENCANADO,-1.57,0.0,0.0,0.0,19.73,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,0.0,0.0,0.0,7.87
 ENERGIA ELÉTRICA RESIDENCIAL,3.2300000000000004,-1.0699999999999998,5.5,0.8400000000000003,-0.4099999999999999,-0.58,-0.10000000000000009,7.66,3.87,0.08000000000000011,-3.4299999999999997,-0.2500000000000009,11.690000000000001,-2.01,0.19999999999999998,4.0,1.1700000000000002
 ENERGIA ELÉTRICA RESIDENCIAL,3.2300000000000004,-1.0699999999999998,5.5,0.8400000000000003,-0.4099999999999999,-0.58,-0.10000000000000009,7.66,3.87,0.08000000000000011,-3.4299999999999997,-0.2500000000000009,11.690000000000001,-2.01,0.19999999999999998,4.0,1.1700000000000002
 ARTIGOS DE RESIDÊNCIA,-0.15000000000000002,-0.32,0.75,-0.73,-1.1099999999999999,1.04,-0.38,-1.4200000000000002,-0.33,0.050000000000000044,-0.41000000000000003,0.6,1.62,0.6900000000000001,-0.5899999999999999,-0.4,-0.32
 MÓVEIS E UTENSÍLIOS,0.37,0.41000000000000003,-0.28,-1.1,-2.0,2.0100000000000002,0.89,-0.47,-0.81,-0.6499999999999999,0.48000000000000004,1.14,1.0699999999999998,0.15999999999999995,-0.53,0.30999999999999994,-0.53
 MOBILIÁRIO,0.96,0.7,-0.08999999999999997,-1.1,-3.41,3.21,1.05,-0.7400000000000001,-0.81,-1.19,0.73,2.28,1.1800000000000002,-0.16999999999999998,-1.24,0.16000000000000014,-0.75
 MÓVEL PARA SALA,1.79,1.5899999999999999,-1.8599999999999999,-1.67,-3.88,4.140000000000001,-2.22,0.97,-1.76,-3.58,0.98,4.36,1.75,-3.59,-1.0199999999999998,2.41,-1.04
 MÓVEL PARA QUARTO,1.03,0.8799999999999999,2.79,-0.19999999999999996,-4.63,2.6799999999999997,4.3,-0.8099999999999999,1.04,-0.03999999999999995,2.23,2.46,3.08,1.67,-1.71,-1.5299999999999998,-0.44000000000000006
 MÓVEL PARA COPA E COZINHA,-3.76,-1.0599999999999998,1.9700000000000002,1.46,-1.7,3.35,0.21999999999999995,-2.15,-0.42000000000000004,0.47,-0.15,-3.75,0.10000000000000009,-2.04,1.56,-2.2800000000000002,-0.5900000000000001
 MÓVEL INFANTIL,0.0,0.0,0.0,0.7399999999999998,0.0,0.0,1.5100000000000002,-2.0,0.0,0.0,2.7,0.0,0.0,3.87,0.0,2.4299999999999997,0.7799999999999999
 COLCHÃO,0.21999999999999997,0.11999999999999988,-4.119999999999999,-4.13,1.12,-2.17,-1.76,-3.1999999999999993,-0.20999999999999996,-0.53,-3.17,0.5299999999999998,-7.700000000000001,3.2100000000000004,-4.95,-0.5,-1.07
 UTENSÍLIOS E ENFEITES,-1.6899999999999997,0.9700000000000001,-1.65,-0.44,-0.45,-2.03,-0.32,-0.8399999999999999,0.6300000000000001,-0.08000000000000002,0.57,0.17000000000000004,0.63,0.65,-0.66,-0.20999999999999996,-0.5
 TAPETE,-0.73,-2.7600000000000002,-1.04,-0.79,-0.6799999999999997,-2.89,-1.73,0.0,3.87,0.31999999999999984,-1.2800000000000002,-0.44999999999999996,0.87,-4.25,-0.48000000000000004,0.0,-0.92
 CORTINA,4.44,4.66,-3.61,0.57,-3.56,-4.22,-1.13,-3.0200000000000005,-0.5100000000000001,-0.3600000000000001,-0.06999999999999984,0.3600000000000003,-1.29,-0.63,-1.1800000000000002,0.3400000000000001,-1.2999999999999998
 UTENSÍLIOS DE METAL,1.5899999999999999,1.55,1.0900000000000003,-2.06,-0.6300000000000001,2.7600000000000002,-2.06,0.73,1.07,0.6700000000000002,2.42,1.48,-0.9500000000000001,1.04,-1.1600000000000004,-4.41,0.11000000000000001
 UTENSÍLIOS DE VIDRO E LOUÇA,-1.22,1.2799999999999996,1.5,0.75,-2.29,-0.9099999999999999,-0.029999999999999943,-3.31,-0.1100000000000001,1.1600000000000001,-2.92,1.0399999999999998,-0.1599999999999998,0.07999999999999985,-1.7,3.87,-0.22000000000000003
 UTENSÍLIOS DE PLÁSTICO,-5.54,2.69,0.0,0.03000000000000025,0.47999999999999976,-5.8100000000000005,1.26,0.9000000000000001,-0.41000000000000003,1.5900000000000003,2.7399999999999998,-2.1999999999999997,4.51,0.9299999999999999,1.06,-2.37,0.08999999999999991
 FLORES NATURAIS,0.0,5.05,0.0,0.0,5.890000000000001,0.0,0.0,0.0,5.220000000000001,0.2900000000000005,0.0,0.0,2.1399999999999997,0.0,0.0,0.0,5.109999999999999
 UTENSÍLIOS DIVERSOS,-3.6899999999999995,-0.8199999999999998,-3.67,-0.6400000000000001,-0.06000000000000005,-2.12,0.77,-1.67,-1.4600000000000002,-1.7499999999999998,1.2600000000000002,0.49,1.0899999999999999,1.11,-0.52,2.08,-1.21
" CAMA, MESA E BANHO",0.7899999999999999,-1.44,1.5300000000000002,-1.83,0.8599999999999999,3.66,1.9200000000000002,1.67,-2.93,0.5800000000000001,-0.42999999999999994,-1.6400000000000001,1.21,0.42999999999999994,2.38,2.16,0.33999999999999997
 ROUPA DE CAMA,2.37,-1.25,2.7800000000000002,-1.9100000000000001,0.8999999999999999,3.66,1.85,2.52,-4.109999999999999,0.30999999999999983,-0.42999999999999994,-2.5900000000000003,1.84,0.52,2.07,1.38,0.53
 ROUPA DE BANHO,-2.49,-1.9300000000000002,-1.9299999999999997,-1.56,0.8,0.0,2.23,-0.009999999999999898,1.7999999999999998,1.3900000000000001,0.0,0.8600000000000001,-0.3599999999999999,0.18999999999999995,3.1799999999999997,3.68,-0.18999999999999995
 APARELHOS ELETROELETRÔNICOS,-0.47000000000000003,-1.56,2.73,-0.6200000000000001,-0.40000000000000013,-0.44,-1.68,-2.5700000000000003,-0.11999999999999994,0.40000000000000013,-0.19999999999999996,0.13,1.9,1.9899999999999998,-0.96,-1.85,-0.21000000000000002
 ELETRODOMÉSTICOS E EQUIPAMENTOS,0.9299999999999999,-1.42,4.18,-0.5899999999999999,1.2600000000000002,1.3500000000000003,-2.16,-1.46,1.76,1.57,-0.04999999999999982,0.7000000000000002,4.1899999999999995,2.98,-0.67,0.08999999999999997,0.8599999999999999
 REFRIGERADOR,1.83,0.41000000000000003,4.89,-0.6100000000000001,1.8000000000000003,1.4200000000000002,-5.31,-0.7100000000000003,2.3999999999999995,1.92,1.7799999999999994,1.08,7.65,2.9,1.33,1.37,1.45
 AR-CONDICIONADO,2.03,0.29000000000000015,0.0,4.5200000000000005,0.0,0.0,5.760000000000001,0.0,0.0,2.29,0.0,1.05,0.32000000000000006,4.66,-4.9399999999999995,5.279999999999999,1.96
 MÁQUINA DE LAVAR ROUPA,-1.3800000000000003,-4.219999999999999,4.52,-2.94,2.33,2.75,-1.42,-3.71,2.46,-1.0000000000000002,-0.5199999999999999,0.9300000000000002,-0.7599999999999998,0.44000000000000017,-0.6800000000000002,-1.9899999999999998,0.5599999999999999
 LIQUIDIFICADOR,0.0,0.0,0.0,0.0,0.0,0.0,-2.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,0.0,0.0,-2.01
 VENTILADOR,1.6700000000000002,0.0,0.0,-3.7800000000000002,0.0,0.0,3.4399999999999995,-1.9000000000000001,0.0,0.0,0.0,0.0,-2.91,-1.85,-3.2700000000000005,-2.3499999999999996,-0.13999999999999996
 FOGÃO,0.48,-3.8600000000000003,2.05,0.3400000000000001,-1.4,-1.33,-0.24,-1.69,-0.56,2.38,-2.8899999999999997,-1.02,2.64,6.87,-2.12,-3.04,-0.43
 CHUVEIRO ELÉTRICO,0.0,-1.07,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
 FORNO DE MICRO-ONDAS,0.0,-0.10999999999999988,4.25,0.0,0.20999999999999996,0.0,0.0,0.0,0.0,4.32,-4.07,0.0,0.0,0.0,0.0,0.0,1.12
" TV, SOM E INFORMÁTICA",-2.51,-1.8299999999999998,0.4600000000000001,-0.6599999999999999,-3.1100000000000003,-3.0500000000000003,-0.55,-4.23,-2.8800000000000003,-2.06,-0.43000000000000005,-0.75,-2.46,0.10000000000000003,-1.51,-5.28,-2.03
 TELEVISOR,-7.42,-6.5,-4.2,-5.4,-7.43,-6.970000000000001,-2.96,-9.29,-7.800000000000001,-5.16,-3.77,-4.55,-5.96,-3.67,-4.21,-13.7,-6.369999999999999
 APARELHO DE SOM,1.6300000000000001,-4.06,-4.8100000000000005,-0.37,2.29,-0.029999999999999916,-0.36,0.08000000000000003,1.24,0.1200000000000001,-0.48,-3.51,1.98,3.15,-0.33999999999999997,-1.74,-0.11000000000000004
 APARELHO DE DVD,-1.14,-1.1999999999999997,4.7,-0.82,0.5900000000000003,-1.97,-0.7899999999999999,-0.76,-5.46,3.0300000000000002,0.03999999999999998,0.040000000000000036,-0.7200000000000001,2.48,0.43000000000000016,-3.84,0.029999999999999916
 ANTENA,0.0,0.0,0.0,-0.6599999999999999,0.0,0.0,-0.55,-4.23,0.0,0.0,-0.08999999999999986,0.0,0.0,-3.93,0.0,-2.3400000000000003,-1.6
 MICROCOMPUTADOR,-1.1099999999999999,1.25,2.37,2.06,-2.4099999999999997,-1.2899999999999996,1.41,-3.7,-1.1800000000000002,-1.48,0.9099999999999999,1.8,-1.8999999999999997,2.04,-0.40000000000000013,-0.91,-0.5900000000000003
 CONSERTOS E MANUTENÇÃO,-1.11,0.6600000000000001,1.07,1.2,0.8199999999999998,0.8499999999999999,0.07000000000000006,-1.0,2.39,2.14,-4.25,-1.6999999999999997,2.7199999999999998,-4.18,0.44000000000000006,1.79,0.43000000000000005
 CONSERTOS E MANUTENÇÃO,-1.11,0.6600000000000001,1.07,1.2,0.8199999999999998,0.8499999999999999,0.07000000000000006,-1.0,2.39,2.14,-4.25,-1.6999999999999997,2.7199999999999998,-4.18,0.44000000000000006,1.79,0.43000000000000005
 CONSERTO DE REFRIGERADOR,0.07999999999999999,0.060000000000000026,-4.109999999999999,-0.09999999999999987,3.4899999999999998,1.63,0.11000000000000001,0.0,0.1899999999999999,3.6799999999999997,1.77,-4.37,1.5399999999999998,-2.3299999999999996,0.020000000000000018,0.0,0.8800000000000001
 CONSERTO DE TELEVISOR,-5.28,1.2,0.53,4.54,-2.4099999999999997,1.32,4.44,-4.1899999999999995,4.55,0.0,-6.84,-1.65,0.0,-9.92,-1.19,2.1,-0.76
 CONSERTO DE APARELHO DE SOM,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,-1.9499999999999997,0.17,0.0,0.6899999999999998
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,-2.17,0.49,0.0,0.98,2.8200000000000003,0.010000000000000009,-7.21,0.0,0.0,7.510000000000001,0.0,0.0,-0.16,0.0,0.0,0.0,1.88
 REFORMA DE ESTOFADO,-0.25,1.6800000000000002,4.89,-0.27,-0.7600000000000001,0.62,0.7000000000000001,0.76,2.8899999999999997,-0.8299999999999998,-4.92,0.0,5.9399999999999995,-3.1799999999999997,2.12,2.15,0.04000000000000001
 MANUTENÇÃO DE MICROCOMPUTADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93,-0.4,0.0,0.0,2.27,-0.3699999999999999
 VESTUÁRIO,1.98,1.12,0.3,-0.050000000000000044,0.26,2.67,1.1600000000000001,1.17,0.53,1.5199999999999998,1.34,3.2700000000000005,1.6400000000000001,0.41999999999999993,-1.8499999999999999,0.45999999999999996,0.8200000000000001
 ROUPAS,2.42,1.7499999999999998,0.08,-0.41000000000000003,0.55,3.44,2.86,1.77,0.8500000000000001,2.12,0.76,4.02,1.92,0.59,-2.4899999999999998,0.41999999999999993,1.15
 ROUPA MASCULINA,-0.10999999999999999,-0.010000000000000009,-0.30000000000000004,0.6099999999999999,-0.6000000000000001,1.94,3.19,0.13000000000000012,1.6700000000000002,2.45,2.21,1.82,2.44,0.4099999999999999,-5.43,2.0,0.44000000000000006
 CALÇA COMPRIDA MASCULINA,3.97,-3.7199999999999998,1.16,1.4299999999999997,0.40000000000000013,2.95,4.65,-0.5800000000000003,-1.17,2.59,1.79,3.1500000000000004,2.65,4.05,-4.890000000000001,3.0800000000000005,0.9099999999999999
 TERNO,-8.13,-1.61,-1.68,4.76,0.0,0.0,0.0,0.0,0.0,3.66,3.5799999999999996,-2.68,0.0,0.0,0.0,0.0,-1.3399999999999999
 AGASALHO MASCULINO,0.0,9.16,4.77,0.0,6.71,2.55,0.0,0.0,0.0,3.9299999999999997,0.0,5.48,6.720000000000001,0.0,0.0,0.0,6.109999999999999
 SHORT E BERMUDA MASCULINA,-3.12,-1.1700000000000002,0.8600000000000001,-0.07999999999999963,-4.47,4.57,7.18,1.7599999999999998,1.35,-2.64,1.81,1.98,1.11,3.8099999999999996,-4.859999999999999,2.13,-0.2899999999999999
 CUECA,0.0,1.9700000000000002,0.0,1.25,0.0,0.0,1.0699999999999998,2.68,1.5600000000000005,0.0,0.0,0.0,0.0,1.24,-2.8899999999999997,0.0,1.29
 CAMISA / CAMISETA MASCULINA,0.95,-0.2300000000000001,-2.2800000000000002,-0.1299999999999999,-1.1600000000000001,0.3700000000000001,-0.25,-0.5999999999999999,3.69,2.52,2.54,1.21,2.1,-4.029999999999999,-6.32,1.3299999999999998,-0.15
 ROUPA FEMININA,4.12,2.75,0.07999999999999999,-1.27,1.06,5.42,3.1399999999999997,3.0,0.5,3.5300000000000002,-0.05000000000000002,6.88,1.59,1.35,0.31000000000000005,0.7600000000000002,1.8299999999999998
 CALÇA COMPRIDA FEMININA,5.46,0.15999999999999992,1.66,1.74,2.3100000000000005,4.78,7.4399999999999995,3.1899999999999995,5.67,3.1799999999999997,-1.56,3.71,6.91,3.92,-0.48999999999999977,2.0999999999999996,2.7800000000000002
 AGASALHO FEMININO,0.0,8.43,2.13,0.0,6.98,0.0,0.0,0.0,0.0,-1.0499999999999998,0.0,0.0,1.59,0.0,0.0,0.0,5.11
 SAIA,0.0,0.0,0.0,-2.69,0.0,0.0,-0.5100000000000002,3.42,-1.2599999999999998,0.0,4.300000000000001,0.8799999999999998,0.0,3.08,-3.15,4.619999999999999,-0.12999999999999992
 VESTIDO,6.67,8.15,0.7400000000000001,-7.15,2.7700000000000005,2.81,0.36,0.28000000000000025,-1.7599999999999998,9.25,3.61,8.17,1.46,0.08999999999999986,6.8100000000000005,-0.75,2.85
 BLUSA,3.13,1.8299999999999996,-3.29,-1.79,-1.89,8.149999999999999,5.01,4.36,-1.5500000000000003,3.5500000000000003,-1.75,10.51,-2.16,2.1300000000000003,-1.7600000000000002,-0.22999999999999998,0.52
 LINGERIE,1.06,2.17,4.380000000000001,-0.51,3.2399999999999998,0.3799999999999999,-1.6700000000000002,3.5300000000000002,0.039999999999999925,3.5100000000000002,2.0799999999999996,2.15,0.8900000000000001,-2.8400000000000003,3.11,1.39,2.1799999999999997
 BERMUDA E SHORT FEMININO,1.23,-3.3099999999999996,-0.3699999999999999,0.5999999999999999,0.0,0.24999999999999978,-1.1700000000000002,1.6300000000000003,1.54,-3.86,-0.6400000000000001,-0.3899999999999999,-1.68,-0.5500000000000003,-0.13999999999999968,2.16,-0.18000000000000005
 ROUPA INFANTIL,2.6999999999999997,2.91,0.76,-0.6299999999999999,1.89,2.0,1.53,1.5,-0.12,-1.76,0.13000000000000012,1.21,1.62,-0.71,-3.71,-3.04,0.96
 UNIFORME ESCOLAR,0.4,0.0,0.0,0.0,2.29,0.0,-1.1900000000000002,0.0,-1.02,2.8,0.0,0.0,0.0,-5.6899999999999995,-5.57,0.0,0.85
 CALÇA COMPRIDA INFANTIL,4.61,2.1399999999999997,0.16000000000000014,-1.2100000000000002,0.9899999999999998,2.26,4.41,0.12,1.58,-2.8,2.22,7.85,-1.3399999999999999,5.23,-0.1299999999999999,0.96,1.06
 AGASALHO INFANTIL,0.0,10.15,2.35,0.0,10.280000000000001,4.92,0.0,0.0,0.0,5.43,0.0,1.21,1.62,0.0,0.0,0.0,7.7
 VESTIDO INFANTIL,-0.04999999999999982,0.0,1.87,-3.56,-0.29000000000000026,0.6600000000000001,1.5899999999999999,6.63,-2.04,3.8699999999999997,0.27,2.8,-3.1399999999999992,-3.71,2.08,-2.92,0.5800000000000001
 BERMUDA E SHORT INFANTIL,2.73,-1.57,2.01,1.47,0.04000000000000006,6.37,-0.10999999999999988,5.6,-1.1099999999999999,0.46000000000000013,7.4799999999999995,4.24,3.9899999999999998,0.5800000000000001,-2.05,-2.59,1.15
 CAMISA / CAMISETA INFANTIL,2.98,1.9300000000000002,0.27999999999999997,-0.6299999999999999,1.5999999999999999,0.6199999999999999,0.5800000000000003,0.29000000000000026,0.8900000000000001,-4.86,-4.51,-1.58,2.95,-2.25,-8.65,-6.279999999999999,0.0500000000000001
 CONJUNTO INFANTIL,0.0,0.0,-2.36,0.44000000000000017,1.3800000000000001,0.3500000000000001,4.09,-2.88,0.0,0.0,-1.7000000000000002,-3.1100000000000003,0.0,-0.49,-3.27,-0.55,-0.01999999999999999
 CALÇADOS E ACESSÓRIOS,2.7,0.42999999999999994,0.92,-0.1,-0.25,1.36,-2.07,0.14,-0.33999999999999997,0.12,2.6799999999999997,1.3,1.58,1.02,-2.06,1.13,0.35
 CALÇADOS E ACESSÓRIOS,2.7,0.42999999999999994,0.92,-0.1,-0.25,1.36,-2.07,0.14,-0.33999999999999997,0.12,2.6799999999999997,1.3,1.58,1.02,-2.06,1.13,0.35
 SAPATO MASCULINO,1.8,3.06,-0.25,-2.76,0.4600000000000002,4.07,-1.0999999999999996,1.9,-0.6300000000000001,-0.5900000000000001,2.78,0.62,6.8500000000000005,2.33,1.8499999999999999,-4.550000000000001,0.6300000000000001
 SAPATO FEMININO,7.07,1.53,-1.3399999999999999,0.2600000000000001,-0.18000000000000016,4.869999999999999,1.8000000000000003,1.23,3.17,-0.28,0.7699999999999998,1.4300000000000002,4.64,0.49000000000000005,-4.6,1.21,0.99
 SAPATO INFANTIL,0.0,0.0,0.0,1.77,0.0,0.0,0.41000000000000014,0.0,-2.07,0.0,0.0,0.0,0.0,-1.9100000000000001,0.0,0.1999999999999999,-0.33999999999999997
 SANDÁLIA / CHINELO MASCULINO,0.0,0.0,0.0,-1.1900000000000002,0.0,0.0,0.6499999999999999,0.0,2.06,0.0,0.0,0.0,0.0,0.18000000000000005,3.26,0.9600000000000001,0.68
 SANDÁLIA / CHINELO FEMININO,0.5699999999999998,-4.359999999999999,2.75,-0.5100000000000001,-1.3499999999999996,3.9899999999999998,-1.88,0.79,-0.52,-2.1799999999999997,3.7699999999999996,3.34,-3.74,4.57,-1.06,0.22999999999999995,-0.16999999999999993
 SANDÁLIA / CHINELO INFANTIL,0.0,0.0,0.0,-1.02,0.0,-1.94,-1.08,0.8500000000000001,-0.47,0.0,1.8999999999999997,4.63,1.1099999999999999,-2.4,-7.65,1.0,-0.62
 BOLSA,2.7,0.3200000000000003,3.3000000000000003,-1.6800000000000002,-2.98,-6.27,-1.17,-0.5700000000000001,-1.7100000000000002,-6.08,0.16999999999999998,-3.16,4.75,-4.01,-4.24,2.5100000000000002,-1.29
 TÊNIS,2.12,0.2600000000000001,0.54,2.0899999999999994,0.86,0.8199999999999998,-6.41,-2.17,-1.24,3.3200000000000003,3.7,1.46,-0.13999999999999996,1.81,-2.2,4.54,0.8099999999999999
 JOIAS E BIJUTERIAS,-6.0200000000000005,-1.09,-0.8200000000000001,3.8199999999999994,-0.22999999999999998,-0.62,-0.97,-3.87,0.89,2.4000000000000004,0.5499999999999998,5.32,-0.6599999999999999,-1.9500000000000002,2.62,-2.83,-0.33999999999999997
 JOIAS E BIJUTERIAS,-6.0200000000000005,-1.09,-0.8200000000000001,3.8199999999999994,-0.22999999999999998,-0.62,-0.97,-3.87,0.89,2.4000000000000004,0.5499999999999998,5.32,-0.6599999999999999,-1.9500000000000002,2.62,-2.83,-0.33999999999999997
 BIJUTERIA,-7.53,-1.98,-8.22,5.59,-2.19,-8.19,-0.79,-7.470000000000001,-1.56,5.7,1.2799999999999998,6.26,2.17,-5.18,-3.7199999999999998,-3.4400000000000004,-2.0300000000000002
 JOIA,-5.26,-0.5100000000000002,4.27,3.05,1.7499999999999996,2.8,-1.59,0.0,3.46,0.84,0.08999999999999986,4.8,-2.75,-1.9,7.59,0.0,0.8299999999999998
 RELÓGIO DE PULSO,0.0,0.0,0.0,1.71,0.0,0.0,1.0099999999999998,-0.07000000000000028,0.0,0.0,0.0,0.0,0.0,3.3099999999999996,1.3800000000000003,-1.03,0.95
