Variacoes - ABRIL - JUNHO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PÃO DOCE,3.0300000000000007,4.99,2.9799999999999995,0.0,3.3699999999999997,0.0,0.0,0.0,3.37,-0.36,0.0,1.54,5.73,0.0,0.0,0.0,2.9099999999999997
 PÃO DE FORMA,2.36,6.120000000000001,7.529999999999999,0.0,1.88,5.609999999999999,0.0,0.0,0.0,2.4800000000000004,0.0,3.6900000000000004,0.0,0.0,0.0,0.0,3.2699999999999996
 BOLO,1.6899999999999997,7.94,1.75,-2.42,1.7199999999999998,4.41,1.21,-0.04999999999999982,1.69,-3.04,-2.3900000000000006,1.2199999999999998,4.83,-0.6299999999999999,-1.67,4.819999999999999,1.21
 PÃO DE QUEIJO,0.0,0.0,-0.33,0.0,0.0,-2.3599999999999994,0.0,0.0,0.0,0.0,-3.55,0.0,0.0,0.0,0.0,0.0,-1.64
 ÓLEOS E GORDURAS,6.3100000000000005,2.33,5.03,5.57,3.9299999999999997,5.02,0.94,3.0299999999999994,4.800000000000001,4.75,6.24,3.4699999999999998,2.39,6.720000000000001,5.1899999999999995,4.44,4.26
 ÓLEO DE SOJA,6.35,2.54,5.459999999999999,5.32,4.63,6.8100000000000005,3.0100000000000002,0.8799999999999999,4.73,4.9399999999999995,6.88,3.02,1.8400000000000003,7.42,5.210000000000001,5.09,4.6499999999999995
 AZEITE DE OLIVA,7.369999999999999,0.0,0.0,0.0,3.5599999999999996,0.91,-1.64,0.0,5.52,0.8199999999999998,0.0,5.1,-0.54,2.25,0.0,0.0,3.4000000000000004
 MARGARINA,5.220000000000001,1.62,2.92,6.03,2.3600000000000003,0.0,-2.5300000000000002,6.92,4.640000000000001,7.470000000000001,2.71,0.0,7.25,0.0,5.220000000000001,3.3800000000000003,3.63
 BEBIDAS E INFUSÕES,2.83,1.83,1.8499999999999999,3.88,1.4599999999999995,3.0700000000000003,2.9699999999999998,2.9099999999999997,6.01,1.7800000000000002,2.44,3.83,3.26,3.59,3.6199999999999997,1.74,2.31
 SUCO DE FRUTAS,3.8600000000000003,2.61,1.71,4.35,-1.6400000000000001,0.71,0.0,0.19999999999999996,0.0,1.7199999999999998,-1.68,3.86,2.98,0.0,0.0,0.0,0.8600000000000001
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,0.89,-1.1900000000000002,2.2800000000000002,0.0,0.0,0.0,0.0,2.59,-1.1400000000000001,0.0,0.9
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,2.71,0.0,2.72
 CAFÉ MOÍDO,4.35,2.58,2.5999999999999996,8.85,5.41,4.98,5.85,6.1,9.74,5.57,12.739999999999998,8.499999999999998,8.07,6.18,7.49,4.53,5.720000000000001
 CAFÉ SOLÚVEL,0.0,0.11999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999999999988
 REFRIGERANTE E ÁGUA MINERAL,2.82,1.0,2.2199999999999998,3.42,1.11,4.69,0.3500000000000001,1.99,3.44,4.58,0.2500000000000002,1.9399999999999997,0.68,2.45,1.01,2.25,1.9899999999999998
 CERVEJA,0.52,2.25,0.55,0.52,1.54,1.75,5.779999999999999,2.3,5.72,-2.2,-0.09000000000000002,1.82,2.09,0.0,3.4000000000000004,-0.77,1.2000000000000002
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,2.9699999999999998,0.0,0.0,1.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.65
 VINHO,3.7699999999999996,3.7399999999999998,0.0,0.0,-1.3,0.0,0.0,0.0,0.0,-5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.56
 SUCO EM PÓ,0.0,-0.30000000000000004,5.09,0.0,-1.5299999999999998,0.0,0.0,0.0,0.0,1.46,0.0,0.0,2.6300000000000003,0.81,0.0,0.0,0.26
 CHÁ MATE (ERVA MATE),0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,3.13,0.0,0.0,0.0,2.7399999999999998
 ENLATADOS E CONSERVAS,4.11,0.9999999999999999,0.64,3.5100000000000002,2.8,2.8200000000000003,2.04,5.680000000000001,2.46,1.2000000000000002,3.27,0.31999999999999995,2.5700000000000003,0.07999999999999996,6.470000000000001,4.94,2.44
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78
 PALMITO EM CONSERVA,0.0,0.0,-4.51,0.0,0.4700000000000002,0.4400000000000001,0.0,0.0,0.0,1.6099999999999999,4.99,0.0,0.0,0.0,0.0,0.0,0.5
 PEPINO EM CONSERVA,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999999
 SARDINHA EM CONSERVA,5.85,0.3700000000000001,4.58,4.039999999999999,5.92,6.970000000000001,-1.1700000000000002,5.949999999999999,4.010000000000001,1.2300000000000002,0.0,5.38,5.090000000000001,1.68,7.0,6.93,4.21
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000000000004
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.74,0.0,0.0,0.0,-0.15000000000000013
 AZEITONA,2.85,2.11,2.54,4.94,1.75,1.7899999999999996,0.0,5.63,0.9300000000000002,0.82,3.07,-2.26,-2.72,-2.25,0.0,0.0,1.8999999999999997
 MILHO-VERDE EM CONSERVA,2.74,0.9899999999999999,-2.0100000000000002,3.25,5.3,0.0,3.3699999999999997,5.140000000000001,2.4899999999999998,3.669999999999999,0.6900000000000001,-2.95,5.46,-0.039999999999999925,2.46,0.3900000000000001,2.4499999999999997
 ATUM EM CONSERVA,4.95,2.38,0.0,-0.7700000000000001,2.39,-0.8600000000000001,0.0,0.0,0.6699999999999999,-0.6599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.8299999999999998
 SAL E CONDIMENTOS,5.08,1.88,3.01,3.26,2.28,3.0500000000000003,1.98,2.11,3.5999999999999996,1.83,3.41,0.9600000000000002,3.22,3.4299999999999997,3.83,1.9,2.75
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4499999999999997
 ATOMATADO,1.57,0.6800000000000002,2.92,4.51,-0.020000000000000018,4.16,7.72,-0.0699999999999999,2.71,0.38000000000000006,3.4399999999999995,4.39,3.44,0.9600000000000002,-2.78,0.77,1.36
 ALHO,7.97,0.0,5.0,2.8599999999999994,3.8499999999999996,3.7300000000000004,4.859999999999999,3.9300000000000006,6.390000000000001,5.119999999999999,4.029999999999999,-0.5100000000000002,3.56,4.85,6.26,4.47,4.859999999999999
 SAL,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.609999999999999,4.83,10.86,0.5199999999999999,6.09
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
 FERMENTO,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 MAIONESE,0.6499999999999999,4.540000000000001,0.73,-3.77,4.1,-0.9199999999999999,0.6999999999999998,-0.7299999999999998,0.0,-0.4099999999999999,0.0,3.02,6.18,4.109999999999999,0.0,0.0,2.26
 VINAGRE,0.0,1.37,0.0,2.45,0.63,7.7700000000000005,-1.5700000000000003,0.0,1.87,0.0,0.0,0.0,0.0,0.0,3.92,-1.0000000000000002,1.3
 CALDO CONCENTRADO,0.0,4.51,0.0,4.43,0.0,0.0,0.0,-1.3099999999999996,3.27,0.0,3.6300000000000003,2.48,0.0,0.0,0.0,0.0,3.42
 TEMPERO MISTO,0.0,-0.26,0.8099999999999999,5.46,2.9099999999999997,-1.5100000000000002,-3.04,1.53,0.39,3.0599999999999996,2.0300000000000002,0.8100000000000002,-3.2400000000000007,0.17000000000000015,1.27,1.7100000000000002,1.7100000000000002
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.83,2.5,2.0700000000000003,0.81,2.6,1.94,0.62,1.7100000000000002,-0.08000000000000013,1.07,2.4899999999999998,0.5700000000000001,0.55,1.2599999999999998,0.7600000000000001,0.47000000000000003,1.87
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.83,2.5,2.0700000000000003,0.81,2.6,1.94,0.62,1.7100000000000002,-0.08000000000000013,1.07,2.4899999999999998,0.5700000000000001,0.55,1.2599999999999998,0.7600000000000001,0.47000000000000003,1.87
 REFEIÇÃO,0.8500000000000001,2.12,1.84,0.93,2.33,1.46,-0.18,2.06,1.5,2.1,1.5999999999999999,0.8,1.5199999999999998,1.64,1.72,1.01,1.78
 LANCHE,4.55,3.8899999999999997,3.13,0.37000000000000033,3.7199999999999998,2.91,1.7699999999999996,0.74,-5.04,-0.49,4.01,-0.22000000000000008,-1.6300000000000001,1.0000000000000004,-0.5699999999999998,-1.51,2.3
 REFRIGERANTE E ÁGUA MINERAL,3.1799999999999997,5.57,0.6000000000000001,2.04,4.87,-2.8200000000000003,4.05,2.8,0.47000000000000003,-0.51,3.1500000000000004,1.33,-0.23999999999999977,-0.15999999999999992,4.449999999999999,2.42,3.0300000000000002
 CAFEZINHO,0.0,-3.13,0.0,0.0,3.3600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7100000000000004
 CERVEJA,-0.13,1.67,-0.9999999999999998,1.2600000000000005,-2.47,4.08,1.73,1.4300000000000002,3.9299999999999997,-0.32000000000000006,1.1099999999999999,2.1399999999999997,3.54,-0.01999999999999999,0.31999999999999995,2.2199999999999998,0.22999999999999998
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8199999999999998,-0.5899999999999999,0.0,-2.52,0.0,0.15000000000000008
 VINHO,0.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199999999999998
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4899999999999998,0.0,0.0,0.0,0.0,0.47000000000000003,2.11
 SORVETE,0.0,0.0,0.0,0.0,2.22,0.0,0.0,2.66,0.42999999999999994,1.41,-0.68,0.0,2.3,2.49,0.0,0.5499999999999998,1.5299999999999998
 HABITAÇÃO,3.0999999999999996,2.37,2.88,5.61,2.69,1.0699999999999998,0.8800000000000001,5.24,5.51,4.35,1.74,1.98,5.07,4.36,3.5999999999999996,5.42,3.1
 ENCARGOS E MANUTENÇÃO,-0.09,1.1199999999999999,1.0899999999999999,0.67,1.4,-0.28,0.62,-0.02999999999999997,1.36,3.19,1.3877787807814457e-17,1.3399999999999999,-0.06000000000000005,0.68,-0.14000000000000004,1.17,1.07
 ALUGUEL E TAXAS,-0.48000000000000004,0.6200000000000001,0.91,0.45,1.5,-0.4,0.54,-0.13,1.42,3.12,-0.32,0.78,-0.4799999999999999,0.17999999999999994,-0.43000000000000005,1.04,0.9500000000000001
 ALUGUEL RESIDENCIAL,0.08000000000000002,0.1200000000000001,1.44,0.5900000000000001,0.23000000000000004,-0.18999999999999995,0.65,-0.24,2.2600000000000002,2.16,0.39,2.0,-1.1800000000000002,-0.06999999999999984,-0.76,1.81,0.55
 CONDOMÍNIO,-1.31,2.3,0.8,0.61,0.42,0.5,0.7000000000000001,0.0,1.29,0.91,-2.7399999999999998,-0.54,-1.29,4.63,-0.08000000000000002,0.8500000000000001,0.3
 TAXA DE ÁGUA E ESGOTO,0.0,0.0,0.0,0.0,6.9799999999999995,-2.4,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.6500000000000004
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96,0.0,0.0,0.0,9.96
 REPAROS,0.8699999999999999,2.29,2.71,1.06,0.94,0.30999999999999983,0.96,1.49,1.3,3.57,1.6,3.06,1.73,0.47,0.29,2.7600000000000002,1.47
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,2.8600000000000003,0.0,0.0,0.0,6.84,0.0,0.0,3.1199999999999997,0.0,0.0,4.14
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,-2.2,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.1099999999999999,0.0,-0.19000000000000017
 VIDRO,0.0,0.0,0.0,0.0,0.0,0.30999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30999999999999983
 TINTA,1.9699999999999998,1.15,6.36,2.56,2.5700000000000003,3.25,0.30999999999999994,1.2200000000000002,2.9000000000000004,5.409999999999999,0.71,0.1600000000000001,5.6499999999999995,0.8700000000000001,0.37,3.38,2.87
 REVESTIMENTO DE PISO E PAREDE,3.4999999999999996,5.1899999999999995,3.16,1.3399999999999999,-0.43999999999999995,0.0,2.17,4.96,1.3599999999999999,8.120000000000001,0.9000000000000001,6.88,0.0,-0.3400000000000001,-0.33999999999999986,6.03,2.17
 MADEIRA E TACO,0.0,3.1799999999999997,0.0,0.0,0.0,0.0,0.0,0.05999999999999983,0.0,0.0,0.0,0.0,0.0,-1.4300000000000002,-0.22000000000000008,0.0,1.67
 CIMENTO,0.0,0.0,0.0,0.28,0.0,0.0,-0.07999999999999996,-2.58,1.7,0.0,0.0,3.23,2.16,2.45,2.21,0.0,0.68
 TIJOLO,-3.4400000000000004,0.0,0.0,0.0,0.0,0.0,-1.32,0.0,0.0,0.0,0.8999999999999999,3.46,0.0,1.5199999999999998,-2.33,0.0,-1.59
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.8200000000000003,0.0,0.0,0.0,5.42
 MÃO DE OBRA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
 AREIA,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.609999999999999,0.0,0.0,0.0,1.15,0.0,1.64
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4699999999999998,0.0,0.0,-2.4699999999999998
 TELHA,0.0,7.2,8.510000000000002,4.550000000000001,0.0,0.0,2.8000000000000003,0.0,0.0,4.85,0.0,0.0,0.0,0.0,1.44,0.0,5.51
 ARTIGOS DE LIMPEZA,3.62,3.23,0.78,1.86,1.17,1.08,0.47,-1.18,1.01,3.19,1.43,4.38,1.32,2.92,-0.13000000000000012,-0.020000000000000018,1.6
 SACO PARA LIXO,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,4.13
 ÁGUA SANITÁRIA,1.1099999999999999,3.0700000000000003,2.07,1.1800000000000002,5.66,4.31,-1.4500000000000002,0.7999999999999999,7.27,0.0,1.7000000000000002,0.0,0.4299999999999997,3.77,0.7499999999999999,2.5,3.52
 DETERGENTE,2.6000000000000005,5.6,1.74,5.73,2.67,0.42999999999999966,3.74,-3.17,1.45,2.14,0.08999999999999986,1.8299999999999998,0.82,-1.38,0.0,3.32,2.61
 SABÃO EM PÓ,5.79,3.88,0.73,1.1600000000000001,-1.12,2.04,-1.04,-1.06,-0.94,3.29,1.29,5.93,-0.95,3.03,-1.38,-7.25,0.76
 DESINFETANTE,1.3599999999999997,1.6100000000000003,-2.49,-0.6099999999999999,-0.33000000000000007,0.1799999999999999,0.18000000000000016,-2.8899999999999997,2.7800000000000002,4.930000000000001,-1.3,2.9299999999999997,0.0,0.0,-2.11,0.0,0.1299999999999999
 SABÃO EM BARRA,7.44,0.0,2.9499999999999997,2.7199999999999998,0.0,0.0,0.6000000000000001,-0.97,-0.94,0.0,0.0,4.050000000000001,4.47,0.8999999999999999,-1.4700000000000002,8.41,2.14
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,2.27,0.0,0.0,0.0,0.0,5.720000000000001
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.8900000000000001,0.0,0.0,0.0,0.0,0.0,2.16,1.03
 LIMPADOR MULTIUSO,0.0,-0.54,0.0,0.0,0.71,1.52,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.7399999999999998
 PAPEL TOALHA,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77
 AMACIANTE E ALVEJANTE,1.88,1.56,-0.019999999999999907,-0.19999999999999973,1.0899999999999996,-0.30000000000000004,1.34,0.41999999999999993,-0.14000000000000007,3.56,3.0700000000000003,4.92,3.33,5.670000000000001,5.74,0.95,1.4800000000000002
 COMBUSTÍVEIS E ENERGIA,8.21,4.289999999999999,5.420000000000001,12.08,5.77,5.27,1.09,13.080000000000002,11.54,6.37,4.47,2.9299999999999997,10.98,6.68,6.66,12.53,6.6000000000000005
 COMBUSTÍVEIS (DOMÉSTICOS),6.779999999999999,3.6499999999999995,2.5,7.17,4.96,-0.69,4.8500000000000005,5.17,3.38,4.0,3.99,3.7600000000000007,7.21,3.7,2.98,6.2,4.49
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5299999999999998,0.0,-0.31999999999999995
 GÁS DE BOTIJÃO,4.21,3.6499999999999995,2.5,7.17,4.0200000000000005,-0.69,5.04,5.17,3.38,3.53,3.99,3.7600000000000007,7.21,3.7,3.23,6.2,3.97
 GÁS ENCANADO,12.98,0.0,0.0,0.0,8.73,0.0,0.0,0.0,0.0,7.010000000000001,0.0,0.0,0.0,0.0,0.0,0.0,9.59
 ENERGIA ELÉTRICA RESIDENCIAL,8.57,4.4799999999999995,6.35,14.169999999999998,6.0600000000000005,6.99,-0.050000000000000044,16.2,14.989999999999998,7.24,4.630000000000001,2.7300000000000004,12.129999999999999,7.65,8.57,15.07,7.28
 ENERGIA ELÉTRICA RESIDENCIAL,8.57,4.4799999999999995,6.35,14.169999999999998,6.0600000000000005,6.99,-0.050000000000000044,16.2,14.989999999999998,7.24,4.630000000000001,2.7300000000000004,12.129999999999999,7.65,8.57,15.07,7.28
 ARTIGOS DE RESIDÊNCIA,2.6699999999999995,2.03,3.1799999999999997,3.37,3.2,2.86,3.5,2.0100000000000002,2.56,2.7900000000000005,2.17,3.87,1.73,5.66,3.8,3.08,2.9099999999999997
 MÓVEIS E UTENSÍLIOS,2.04,2.23,1.4,2.1399999999999997,2.21,2.2800000000000002,2.51,1.29,2.6500000000000004,1.7,0.76,0.6100000000000001,0.34,3.69,3.0,2.1500000000000004,1.9500000000000002
 MOBILIÁRIO,1.46,2.13,1.0899999999999999,2.45,2.48,1.8,2.87,0.8999999999999999,1.16,1.1,-0.1499999999999999,-0.84,-0.5199999999999999,7.4399999999999995,4.38,1.62,1.75
 MÓVEL PARA SALA,-1.4300000000000002,0.5599999999999998,1.4500000000000002,0.61,-0.08999999999999997,-0.58,1.93,1.7799999999999998,-0.6400000000000001,-0.75,-2.13,-1.7200000000000002,0.9299999999999999,10.129999999999999,-3.2800000000000002,3.09,-0.009999999999999926
 MÓVEL PARA QUARTO,2.8800000000000003,6.26,2.37,3.6500000000000004,3.23,3.63,2.29,0.6399999999999999,0.8899999999999999,2.04,2.15,-1.54,-1.5599999999999998,5.16,7.4,0.48,2.8200000000000003
 MÓVEL PARA COPA E COZINHA,5.07,1.1600000000000001,1.4,1.8499999999999996,6.16,2.2199999999999998,6.03,0.009999999999999787,4.949999999999999,1.5399999999999996,-0.68,2.0699999999999994,0.09999999999999998,11.469999999999999,2.54,5.66,3.21
 MÓVEL INFANTIL,0.0,0.0,0.0,1.0600000000000003,0.0,0.0,0.0,1.79,0.77,1.3499999999999996,-2.43,0.0,-1.0299999999999998,8.49,5.35,-6.130000000000001,0.61
 COLCHÃO,0.0,-5.300000000000001,-9.160000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.34
 UTENSÍLIOS E ENFEITES,3.2800000000000002,2.92,2.36,1.83,2.38,2.6900000000000004,2.5300000000000002,1.0,2.79,1.63,1.5799999999999998,2.51,2.52,-2.25,0.5999999999999999,3.37,2.33
 ARTIGOS DE ILUMINAÇÃO,1.1099999999999999,4.1000000000000005,-0.49999999999999956,-0.22000000000000014,-0.7500000000000001,-0.79,0.45000000000000007,0.33999999999999997,3.02,-3.2800000000000002,0.0,0.0,3.6100000000000003,0.0,1.03,-0.78,0.45000000000000007
 TAPETE,3.14,4.919999999999999,0.0,0.0,0.94,2.9000000000000004,2.14,0.0,3.76,0.34,1.82,1.83,4.92,0.0,0.0,0.0,2.14
 CORTINA,5.31,0.28,0.6800000000000004,0.7000000000000002,2.62,2.0300000000000002,0.0,1.97,2.26,2.1499999999999995,0.7899999999999998,0.6000000000000002,0.0,0.0,0.0,0.0,1.9800000000000002
 UTENSÍLIOS DE METAL,3.23,2.88,4.2700000000000005,3.41,3.94,3.3100000000000005,4.25,-0.05999999999999983,4.68,3.13,3.4699999999999998,5.700000000000001,1.59,-3.6700000000000004,-0.04000000000000026,6.16,3.45
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,3.9899999999999998,2.0999999999999996,3.6100000000000003,4.87,2.7399999999999998,0.7300000000000001,-3.25,3.0100000000000002,0.0,4.58,4.73,0.6000000000000001,1.35,1.17,2.7399999999999998
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.07,1.09,1.6
 FLORES NATURAIS,0.0,3.9499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9499999999999997
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,1.85,2.2600000000000002,0.0,0.0,0.0,3.54,0.0,0.0,-1.0100000000000002,0.75,-0.65,1.67,0.0,0.0,1.06
" CAMA, MESA E BANHO",1.8900000000000001,1.3399999999999999,1.25,0.8800000000000001,0.30999999999999994,3.6799999999999997,1.1199999999999999,4.63,7.76,4.97,3.1799999999999997,3.1999999999999993,-0.6399999999999998,2.15,1.33,2.42,2.17
 ROUPA DE CAMA,1.8900000000000001,1.3399999999999999,1.25,1.0100000000000002,0.30999999999999994,3.6799999999999997,1.1199999999999999,5.04,7.76,4.97,3.1799999999999997,3.1999999999999993,-1.6400000000000001,1.3,1.33,2.42,2.18
 ROUPA DE BANHO,0.0,0.0,0.0,0.4600000000000002,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,1.8200000000000003,5.32,0.0,0.0,2.14
 APARELHOS ELETROELETRÔNICOS,2.93,1.7600000000000002,5.28,4.86,3.65,4.16,3.8400000000000003,2.67,2.56,3.98,3.2,6.7,3.19,8.200000000000001,5.08,4.78,3.6500000000000004
 ELETRODOMÉSTICOS E EQUIPAMENTOS,2.4699999999999998,0.8700000000000001,5.06,4.14,2.49,3.0500000000000003,2.38,1.54,2.0900000000000003,2.58,2.6300000000000003,5.8100000000000005,2.31,8.899999999999999,4.61,4.26,2.7600000000000002
 REFRIGERADOR,5.669999999999999,2.8999999999999995,6.779999999999999,5.88,6.36,7.29,2.2199999999999998,4.25,6.25,6.21,5.889999999999999,8.71,5.94,11.3,7.34,8.8,5.819999999999999
 AR-CONDICIONADO,2.25,-2.46,0.0,-1.88,-3.7900000000000005,-1.24,-0.9400000000000002,-9.450000000000001,-7.18,2.85,-2.46,6.33,3.23,5.93,0.0,-0.48,-1.99
 MÁQUINA DE LAVAR ROUPA,1.86,-0.05999999999999983,2.85,6.05,0.06000000000000005,0.87,1.7999999999999998,2.59,0.5199999999999999,1.2100000000000004,1.0899999999999999,5.78,-3.1399999999999997,10.2,1.1600000000000001,1.19,1.06
 VENTILADOR,0.0,0.0,0.0,2.01,0.0,0.0,4.24,5.89,0.0,0.0,0.0,0.0,-1.6800000000000002,0.05000000000000071,1.33,5.09,2.73
 FOGÃO,-3.17,2.38,4.4799999999999995,4.63,2.58,0.6600000000000001,4.68,-0.3500000000000002,2.3200000000000003,-1.5999999999999996,-0.08999999999999986,-1.13,1.2400000000000002,12.74,5.32,2.78,1.81
 CHUVEIRO ELÉTRICO,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51
" TV, SOM E INFORMÁTICA",3.3499999999999996,2.9299999999999997,5.51,5.54,4.78,5.13,5.16,3.83,3.08,5.4399999999999995,3.9699999999999998,7.66,4.51,6.92,5.609999999999999,5.22,4.57
 TELEVISOR,8.040000000000001,3.2300000000000004,10.280000000000001,8.77,6.7299999999999995,8.01,8.110000000000001,5.199999999999999,5.87,7.499999999999999,6.080000000000001,11.73,7.29,7.8999999999999995,7.34,7.25,7.109999999999999
 APARELHO DE SOM,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,-2.09,0.0,0.0,0.0,0.0,0.0,5.609999999999999,-0.3899999999999997,1.65
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54
 COMPUTADOR PESSOAL,-4.359999999999999,2.38,-1.46,0.8700000000000001,2.0,2.8500000000000005,0.0,1.9099999999999997,-0.18999999999999995,2.84,1.3599999999999999,0.8600000000000001,-0.3900000000000001,5.19,-0.25,3.89,0.8700000000000001
 CONSERTOS E MANUTENÇÃO,3.9699999999999998,2.5,3.5,1.78,5.71,0.22999999999999998,5.49,2.72,2.07,3.0700000000000003,3.4499999999999997,6.56,1.38,0.22999999999999998,0.4600000000000001,0.05999999999999994,3.88
 CONSERTOS E MANUTENÇÃO,3.9699999999999998,2.5,3.5,1.78,5.71,0.22999999999999998,5.49,2.72,2.07,3.0700000000000003,3.4499999999999997,6.56,1.38,0.22999999999999998,0.4600000000000001,0.05999999999999994,3.88
 CONSERTO DE REFRIGERADOR,0.0,4.28,0.0,0.15000000000000002,0.0,0.0,0.26999999999999996,0.0,1.88,0.0,1.01,0.0,0.0,0.0,-0.95,0.0,1.37
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52
 REFORMA DE ESTOFADO,2.74,5.02,2.37,3.1,6.959999999999999,-1.5299999999999998,0.0,4.34,3.15,0.0,0.0,-2.05,0.0,5.03,0.0,-1.8599999999999999,3.8200000000000003
