Variacoes - OUTUBRO - DEZEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 ÓLEOS E GORDURAS,11.940000000000001,24.34,28.32,16.17,25.020000000000003,23.81,28.98,22.439999999999998,19.02,19.86,23.59,19.86,21.68,24.380000000000003,19.349999999999998,17.04,22.409999999999997
 ÓLEO DE SOJA,18.6,30.06,33.44,23.119999999999997,38.120000000000005,32.19,45.4,34.28,28.86,28.46,27.639999999999997,24.73,31.87,28.1,25.15,26.07,31.67
 AZEITE DE OLIVA,2.9799999999999995,0.0,0.0,0.0,8.07,6.359999999999999,7.13,0.0,4.1899999999999995,5.15,0.0,5.25,7.029999999999999,2.38,0.0,0.0,6.17
 MARGARINA,8.01,6.96,6.19,3.9000000000000004,6.699999999999999,0.0,7.29,2.56,5.4399999999999995,3.7800000000000002,2.6399999999999997,0.0,3.02,0.0,1.61,0.6300000000000001,5.720000000000001
 BEBIDAS E INFUSÕES,1.5,2.4299999999999997,3.4000000000000004,0.95,1.1700000000000002,2.35,7.140000000000001,1.79,0.98,0.7000000000000001,3.92,2.42,0.53,3.54,5.66,5.85,2.2
 SUCO DE FRUTAS,0.9400000000000002,0.11999999999999988,-1.7,0.1100000000000001,-0.5299999999999998,0.8599999999999999,0.0,1.44,0.0,-0.3999999999999999,1.99,1.6099999999999999,-3.8299999999999996,0.0,0.0,0.0,-0.09000000000000004
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.02,-1.3399999999999999,0.0,0.0,0.0,0.0,3.2800000000000002,4.11,0.0,0.19
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,0.0,0.0,0.0,0.0,17.39,14.78,0.0,12.97
 CAFÉ MOÍDO,2.64,1.5700000000000003,8.620000000000001,2.4200000000000004,3.5,3.2,3.26,2.09,1.1900000000000002,3.51,-1.45,4.29,2.5700000000000003,2.45,3.7600000000000002,7.18,3.46
 CAFÉ SOLÚVEL,0.0,0.23999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23999999999999988
 REFRIGERANTE E ÁGUA MINERAL,1.56,1.26,0.56,0.25,-1.6,0.010000000000000009,-0.71,2.3000000000000003,0.62,-0.19000000000000017,3.19,2.13,-2.45,-0.48,2.8800000000000003,2.55,0.04999999999999999
 CERVEJA,0.3899999999999999,7.43,3.64,2.5799999999999996,4.15,4.640000000000001,-1.33,-1.04,2.1599999999999997,1.0299999999999998,7.54,1.53,2.38,0.0,7.609999999999999,9.77,3.5599999999999996
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,7.140000000000001,0.0,0.0,-1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.77
 VINHO,2.6799999999999997,5.96,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.01,0.0,0.0,0.0,0.0,0.0,0.0,2.6499999999999995
 SUCO EM PÓ,0.0,-3.5,1.61,0.0,-1.19,0.0,0.0,0.0,0.0,0.2699999999999999,0.0,0.0,-0.5,7.17,0.0,0.0,-0.8200000000000001
 CHÁ MATE (ERVA MATE),0.0,-2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5499999999999998,0.0,0.0,2.26,0.0,0.0,0.0,-1.41
 ENLATADOS E CONSERVAS,6.180000000000001,6.999999999999999,3.8099999999999996,5.05,6.43,6.2,5.460000000000001,5.91,5.23,7.68,5.17,5.35,2.25,6.07,8.1,6.199999999999999,6.109999999999999
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000000000002
 PALMITO EM CONSERVA,0.0,0.0,4.71,0.0,5.160000000000001,5.5200000000000005,0.0,0.0,0.0,5.71,9.950000000000001,0.0,0.0,0.0,0.0,0.0,5.5200000000000005
 PEPINO EM CONSERVA,0.0,2.1900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1900000000000004
 SARDINHA EM CONSERVA,6.720000000000001,14.51,6.8,6.529999999999999,10.46,8.08,6.06,7.28,7.83,11.649999999999999,0.0,4.92,8.01,9.2,8.09,6.98,8.95
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,4.9799999999999995,0.0,0.0,0.0,5.48
 AZEITONA,4.67,6.800000000000001,1.86,2.41,1.58,4.59,0.0,5.22,2.61,6.6,3.1099999999999994,5.52,-0.66,3.67,0.0,0.0,3.35
 MILHO-VERDE EM CONSERVA,5.74,4.180000000000001,3.0,4.18,8.040000000000001,0.0,3.1099999999999994,3.2,2.34,9.22,2.8699999999999997,5.76,0.1200000000000001,3.4799999999999995,8.22,4.6,5.25
 ATUM EM CONSERVA,8.13,6.859999999999999,0.0,1.7800000000000002,8.5,5.79,0.0,0.0,6.069999999999999,5.36,0.0,0.0,0.0,0.0,0.0,0.0,7.27
 SAL E CONDIMENTOS,-0.77,0.81,-0.37,-0.5299999999999998,1.2200000000000002,2.6399999999999997,0.73,-0.99,-6.72,-1.56,-3.8200000000000003,-5.0600000000000005,-1.6700000000000002,-3.6900000000000004,1.4900000000000002,1.33,-0.47
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2299999999999995
 ATOMATADO,0.020000000000000018,1.22,3.21,1.42,1.2999999999999998,4.359999999999999,0.6100000000000001,4.67,-1.0,0.25,0.71,2.9499999999999997,-0.06999999999999984,0.44000000000000017,2.8699999999999997,2.44,1.1600000000000001
 ALHO,-1.6500000000000004,0.0,-4.82,-6.579999999999998,-0.9899999999999999,2.9899999999999998,-4.43,-4.069999999999999,-16.07,-7.460000000000001,-8.61,-10.64,-4.88,-6.38,1.0,-0.6699999999999999,-4.43
 SAL,-0.07999999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-2.08,1.61,0.22000000000000008,2.220446049250313e-16
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77
 FERMENTO,0.0,2.1700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,2.5700000000000003
 MAIONESE,1.4000000000000004,-1.8000000000000003,-0.8500000000000001,3.3600000000000003,1.4799999999999998,0.5100000000000001,5.720000000000001,1.09,0.0,2.55,0.0,-0.24999999999999978,3.73,-0.18000000000000005,0.0,0.0,0.9600000000000001
 VINAGRE,0.0,5.21,0.0,0.43999999999999995,2.47,4.9399999999999995,4.359999999999999,0.0,0.8500000000000002,0.0,0.0,0.0,0.0,0.0,-2.8,4.6899999999999995,2.7800000000000002
 CALDO CONCENTRADO,0.0,-0.8299999999999998,0.0,2.84,0.0,0.0,0.0,-0.26,3.9699999999999998,0.0,2.74,2.5999999999999996,0.0,0.0,0.0,0.0,1.26
 TEMPERO MISTO,0.0,1.65,3.1999999999999997,2.2099999999999995,3.8900000000000006,-1.6199999999999999,3.3600000000000003,0.77,3.34,-2.5100000000000002,-3.33,1.12,1.11,-0.9099999999999999,4.76,0.55,2.1500000000000004
 ALIMENTAÇÃO FORA DO DOMICÍLIO,2.5700000000000003,0.85,2.4,1.78,1.7000000000000002,2.03,1.0899999999999999,2.0300000000000002,1.25,1.0,1.9,1.1800000000000002,2.92,2.53,0.74,1.5,1.6999999999999997
 ALIMENTAÇÃO FORA DO DOMICÍLIO,2.5700000000000003,0.85,2.4,1.78,1.7000000000000002,2.03,1.0899999999999999,2.0300000000000002,1.25,1.0,1.9,1.1800000000000002,2.92,2.53,0.74,1.5,1.6999999999999997
 REFEIÇÃO,1.96,0.68,2.93,2.38,1.9500000000000002,1.6,0.84,2.1799999999999997,2.74,0.68,2.91,1.21,2.08,2.1500000000000004,1.34,1.3900000000000001,1.8499999999999999
 LANCHE,4.08,1.1199999999999997,1.59,0.71,1.25,3.86,1.67,1.47,-1.8599999999999999,0.73,0.8,0.45999999999999996,4.390000000000001,3.7399999999999998,-1.19,1.5500000000000003,1.4
 REFRIGERANTE E ÁGUA MINERAL,3.8200000000000003,-0.35000000000000003,2.56,-1.3999999999999997,-0.5599999999999996,-3.11,-0.9899999999999998,2.72,1.51,4.41,0.29000000000000004,4.94,2.29,-0.6499999999999999,-0.98,1.5999999999999999,0.6600000000000001
 CAFEZINHO,0.0,1.7599999999999998,0.0,0.0,2.9300000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6300000000000003
 CERVEJA,2.4499999999999997,3.04,0.9,0.5399999999999999,2.38,-1.29,1.8600000000000003,1.93,0.55,4.48,1.4,1.87,1.6899999999999995,1.7199999999999998,3.5300000000000002,0.050000000000000266,1.87
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9299999999999997,6.74,0.0,6.42,0.0,5.859999999999999
 VINHO,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.5,1.83
 SORVETE,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,5.359999999999999,2.55,2.38,0.89,0.0,5.17,2.87,0.0,7.109999999999999,1.78
 HABITAÇÃO,3.17,5.97,4.23,4.15,2.95,1.9200000000000002,3.49,3.7,3.46,4.57,5.19,5.5200000000000005,3.0700000000000003,6.92,2.04,3.0399999999999996,3.6799999999999997
 ENCARGOS E MANUTENÇÃO,0.56,2.27,2.3000000000000003,0.48,1.15,-0.27,0.77,0.8400000000000001,0.52,0.98,1.71,2.38,0.4200000000000001,2.42,1.72,0.45,1.15
 ALUGUEL E TAXAS,-5.551115123125783e-17,2.05,2.21,0.30000000000000004,0.9199999999999999,-0.42000000000000004,-0.36,0.22,0.13,0.44000000000000006,1.52,2.27,0.43000000000000005,0.77,-0.22999999999999998,-0.16999999999999998,0.8200000000000001
 ALUGUEL RESIDENCIAL,-0.07999999999999996,0.8600000000000001,1.5499999999999998,0.26,1.3,-1.2000000000000002,-1.1400000000000001,0.41000000000000003,1.1400000000000001,1.48,1.95,3.57,0.7399999999999998,1.11,-0.4,-0.18999999999999995,0.94
 CONDOMÍNIO,0.1100000000000001,3.04,2.41,0.63,0.8600000000000001,0.45000000000000007,0.5,-0.05,-1.14,-0.9399999999999998,3.1300000000000003,-0.33,0.8,-0.12999999999999998,-0.54,-0.31,0.71
 TAXA DE ÁGUA E ESGOTO,0.0,2.89,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.71
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,2.39
 REPAROS,2.59,3.27,3.26,1.73,2.11,0.21999999999999997,3.3600000000000003,3.8,3.6500000000000004,3.27,3.08,2.83,1.52,4.209999999999999,4.87,2.65,2.68
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.8500000000000005,0.0,0.0,2.29,0.0,0.0,6.34
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,3.5799999999999996,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,5.33,0.0,4.640000000000001
 VIDRO,0.0,0.0,0.0,0.0,0.0,3.4400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4400000000000004
 TINTA,1.69,3.5300000000000002,2.18,0.98,1.32,-3.0500000000000003,0.41999999999999993,3.8900000000000006,5.9,4.49,2.3499999999999996,-0.9699999999999998,3.72,1.98,-0.45000000000000007,-0.8800000000000001,2.11
 REVESTIMENTO DE PISO E PAREDE,10.86,8.81,15.23,6.1899999999999995,7.6,0.0,5.28,10.17,11.95,4.529999999999999,4.36,7.86,0.0,10.82,15.879999999999999,8.469999999999999,8.33
 MADEIRA E TACO,0.0,8.66,0.0,0.0,0.0,0.0,0.0,2.9899999999999993,0.0,0.0,0.0,0.0,0.0,2.3600000000000003,6.6899999999999995,0.0,6.629999999999999
 CIMENTO,0.0,0.0,0.0,-2.5700000000000003,0.0,0.0,3.41,3.39,7.53,0.0,0.0,2.16,2.22,4.02,3.4699999999999998,0.0,3.35
 TIJOLO,4.59,0.0,0.0,0.0,0.0,0.0,7.050000000000001,0.0,0.0,0.0,2.9299999999999997,4.640000000000001,0.0,11.0,10.37,0.0,6.08
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,4.57,0.0,0.0,0.0,6.12,0.0,0.0,0.0,10.44
 MÃO DE OBRA,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32
 AREIA,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,5.79,0.0,6.25
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,3.19
 TELHA,0.0,4.05,10.709999999999999,8.51,0.0,0.0,7.969999999999999,0.0,0.0,10.879999999999999,0.0,0.0,0.0,0.0,6.380000000000001,0.0,7.969999999999999
 ARTIGOS DE LIMPEZA,4.67,2.5300000000000002,1.94,0.3299999999999999,1.76,1.9800000000000002,2.6999999999999997,2.18,-0.8099999999999998,2.25,2.2,3.0199999999999996,-0.66,3.5900000000000003,1.3399999999999999,2.43,1.94
 SACO PARA LIXO,0.0,3.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000000000003,0.0,0.0,0.0,2.5300000000000002
 ÁGUA SANITÁRIA,1.9000000000000004,-2.41,3.56,-4.35,2.32,2.83,3.3,2.9000000000000004,1.3399999999999999,0.0,6.93,0.0,-3.77,0.5699999999999998,6.880000000000001,-2.22,1.6600000000000001
 DETERGENTE,4.84,4.51,3.14,-0.15999999999999992,5.01,0.87,1.75,1.29,0.81,6.41,-0.18999999999999995,4.48,0.78,2.32,0.0,0.30000000000000027,3.77
 SABÃO EM PÓ,4.859999999999999,0.4600000000000001,1.0899999999999999,-1.8599999999999997,-0.3099999999999996,3.2300000000000004,3.6999999999999997,1.6,-3.9200000000000004,3.2100000000000004,2.84,5.3100000000000005,-2.25,3.97,-1.2099999999999997,0.9400000000000005,0.8099999999999999
 DESINFETANTE,-0.5299999999999998,2.48,-0.09000000000000008,0.23999999999999977,0.15000000000000002,-3.1999999999999997,0.4200000000000004,-2.2,0.62,1.56,6.010000000000001,2.7199999999999998,0.0,0.0,-2.6,0.0,0.41000000000000003
 SABÃO EM BARRA,12.61,0.0,9.299999999999999,9.0,0.0,0.0,7.88,15.540000000000001,4.88,0.0,0.0,10.41,10.3,9.02,5.96,11.46,9.36
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2500000000000002,0.0,3.6099999999999994,0.0,0.0,0.0,0.0,-0.71
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,7.27,4.56
 LIMPADOR MULTIUSO,0.0,2.0900000000000003,0.0,0.0,6.61,2.8500000000000005,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4.79
 PAPEL TOALHA,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
 AMACIANTE E ALVEJANTE,4.5,3.4899999999999998,-0.09000000000000001,3.0500000000000003,-0.14999999999999997,2.8200000000000003,0.40000000000000013,-1.04,-1.6700000000000002,-0.94,-0.07999999999999999,-1.79,-1.7699999999999996,1.1400000000000001,1.3,2.72,0.6000000000000001
 COMBUSTÍVEIS E ENERGIA,7.579999999999999,11.89,7.0600000000000005,9.21,7.53,9.06,5.709999999999999,8.16,7.900000000000002,11.11,10.82,10.32,6.18,9.91,2.37,7.589999999999999,8.24
 COMBUSTÍVEIS (DOMÉSTICOS),3.9200000000000004,3.62,5.0600000000000005,9.48,4.17,4.75,5.62,1.52,2.7399999999999998,3.7600000000000002,6.630000000000001,6.68,4.05,6.199999999999999,1.1,3.4899999999999998,4.33
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,1.9700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.5
 GÁS DE BOTIJÃO,2.97,3.62,5.0600000000000005,9.48,5.42,4.75,5.78,1.52,2.7399999999999998,4.34,6.630000000000001,6.68,4.05,6.199999999999999,1.1,3.4899999999999998,4.630000000000001
 GÁS ENCANADO,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
 ENERGIA ELÉTRICA RESIDENCIAL,8.48,13.840000000000002,7.629999999999999,9.21,8.54,10.190000000000001,5.75,10.639999999999999,9.860000000000001,13.39,11.889999999999999,11.27,6.760000000000001,11.05,3.0599999999999996,9.14,9.379999999999999
 ENERGIA ELÉTRICA RESIDENCIAL,8.48,13.840000000000002,7.629999999999999,9.21,8.54,10.190000000000001,5.75,10.639999999999999,9.860000000000001,13.39,11.889999999999999,11.27,6.760000000000001,11.05,3.0599999999999996,9.14,9.379999999999999
 ARTIGOS DE RESIDÊNCIA,4.0600000000000005,5.36,4.68,2.8200000000000003,5.3,3.1399999999999997,1.85,2.94,2.69,4.33,2.84,2.51,2.2800000000000002,-0.5899999999999999,2.9699999999999998,0.41000000000000014,4.15
 MÓVEIS E UTENSÍLIOS,4.99,7.7,7.370000000000001,4.89,4.81,2.63,3.1799999999999997,4.140000000000001,4.61,4.22,3.13,2.98,1.77,-0.5,3.49,-0.33999999999999997,4.9
 MOBILIÁRIO,6.630000000000001,9.31,8.74,5.52,5.8,2.8400000000000003,4.02,4.41,7.68,4.59,3.14,3.3,1.81,-2.81,6.0,-1.7599999999999998,5.95
 MÓVEL PARA SALA,6.67,5.720000000000001,7.040000000000001,4.65,4.68,1.9700000000000002,5.74,1.6199999999999997,6.87,2.39,3.54,2.3200000000000003,2.7699999999999996,0.7499999999999998,3.51,-2.0399999999999996,4.74
 MÓVEL PARA QUARTO,6.81,9.66,8.75,7.8,7.68,3.6000000000000005,2.43,6.74,11.27,9.16,3.3999999999999995,3.04,2.59,-3.3,8.209999999999999,-2.4,7.32
 MÓVEL PARA COPA E COZINHA,6.03,9.51,4.23,3.95,3.330000000000001,2.7900000000000005,4.72,2.77,0.25,0.33999999999999986,3.3699999999999997,5.29,0.15999999999999992,-5.9,3.1700000000000004,1.4699999999999998,3.8400000000000003
 MÓVEL INFANTIL,0.0,0.0,0.0,-3.11,0.0,0.0,0.0,0.17999999999999994,7.140000000000001,1.04,0.2999999999999998,0.0,-0.42,-1.0899999999999999,1.3399999999999999,-3.89,0.97
 COLCHÃO,0.0,22.95,27.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.22
 UTENSÍLIOS E ENFEITES,1.59,5.640000000000001,3.8100000000000005,3.62,1.75,1.8,1.54,2.14,1.12,4.22,3.1999999999999997,0.33000000000000007,0.5,2.07,-1.8000000000000003,2.57,2.58
 ARTIGOS DE ILUMINAÇÃO,-1.5500000000000003,2.2,2.99,5.57,1.24,0.1,1.2000000000000002,-0.30000000000000027,-0.9400000000000001,0.74,0.0,0.0,-0.010000000000000009,0.0,0.16000000000000003,-0.6599999999999997,1.17
 TAPETE,5.459999999999999,5.04,0.0,0.0,-0.6500000000000001,4.390000000000001,1.9999999999999998,0.0,-0.27,7.8500000000000005,-1.6499999999999997,2.7199999999999998,0.6699999999999999,0.0,0.0,0.0,1.9799999999999998
 CORTINA,0.29000000000000026,4.86,6.36,0.9199999999999999,0.12999999999999995,1.4299999999999997,0.0,1.65,0.8700000000000001,-0.7199999999999996,2.45,-0.83,0.0,0.0,0.0,0.0,1.6600000000000001
 UTENSÍLIOS DE METAL,2.2600000000000002,8.440000000000001,3.87,3.6999999999999997,3.8699999999999997,-0.7800000000000001,1.2000000000000002,4.42,1.97,8.64,7.590000000000001,3.4899999999999998,0.040000000000000036,1.85,-2.49,2.09,3.9699999999999998
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,4.25,3.17,2.0200000000000005,6.82,2.92,3.9599999999999995,4.09,1.8299999999999998,0.0,3.57,0.8199999999999998,2.68,-1.23,4.67,2.91
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,-3.2,5.67,-0.020000000000000018
 FLORES NATURAIS,0.0,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,-0.6200000000000001,3.2,0.0,0.0,0.0,-1.4800000000000004,0.0,0.0,6.300000000000001,-5.890000000000001,2.8200000000000003,2.5999999999999996,0.0,0.0,1.1099999999999999
" CAMA, MESA E BANHO",6.379999999999999,5.16,7.559999999999999,4.1,7.28,3.8099999999999996,3.56,6.08,0.7299999999999998,2.66,2.94,6.88,4.49,3.0199999999999996,3.0799999999999996,1.5199999999999998,5.18
 ROUPA DE CAMA,6.379999999999999,5.16,7.559999999999999,4.27,7.28,3.8099999999999996,3.56,5.66,0.7299999999999998,2.66,2.94,6.88,7.220000000000001,3.53,3.0799999999999996,1.5199999999999998,5.22
 ROUPA DE BANHO,0.0,0.0,0.0,3.59,0.0,0.0,0.0,7.029999999999999,0.0,0.0,0.0,0.0,-1.98,1.26,0.0,0.0,3.3899999999999997
 APARELHOS ELETROELETRÔNICOS,3.52,3.37,2.13,1.5,5.34,3.9799999999999995,0.44,1.04,0.99,3.42,3.42,2.71,2.41,-1.1400000000000001,2.5,0.19000000000000017,3.32
 ELETRODOMÉSTICOS E EQUIPAMENTOS,4.64,4.710000000000001,2.48,2.4800000000000004,5.39,3.74,2.49,1.93,4.34,3.76,3.8000000000000003,2.73,4.909999999999999,-1.2399999999999998,2.9800000000000004,1.5400000000000003,4.1
 REFRIGERADOR,4.23,2.75,3.37,-0.5800000000000001,5.85,4.5,1.8,1.68,2.06,5.31,4.13,1.7799999999999998,2.87,-4.87,1.6499999999999997,2.38,3.77
 AR-CONDICIONADO,11.07,14.18,0.0,14.180000000000001,18.67,14.32,8.5,10.43,16.65,18.77,13.430000000000001,9.78,20.03,9.09,0.0,8.05,15.059999999999999
 MÁQUINA DE LAVAR ROUPA,-1.4900000000000002,1.1600000000000001,-1.5899999999999999,1.8199999999999998,1.1700000000000002,-1.3599999999999999,-1.67,-6.29,-1.14,-1.69,-0.8599999999999999,-0.6099999999999999,-1.33,-5.34,1.73,-2.0300000000000002,-0.25
 VENTILADOR,0.0,0.0,0.0,0.9,0.0,0.0,4.21,3.0300000000000002,0.0,0.0,0.0,0.0,8.09,-2.51,4.8100000000000005,-3.4199999999999995,3.0300000000000002
 FOGÃO,7.5,5.12,5.51,2.48,4.77,3.4400000000000004,7.470000000000001,4.59,5.11,2.4099999999999993,0.5199999999999997,5.69,4.34,-1.28,4.85,1.08,4.63
 CHUVEIRO ELÉTRICO,0.0,0.0,6.029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.029999999999999
" TV, SOM E INFORMÁTICA",2.58,1.7499999999999996,1.79,0.56,5.3100000000000005,4.1899999999999995,-1.3699999999999999,0.16999999999999982,-2.76,3.11,3.0,2.7,-1.1000000000000003,-0.95,2.0,-0.96,2.5700000000000003
 TELEVISOR,4.24,3.0,3.2399999999999998,-0.2300000000000001,5.51,4.77,-2.11,1.8099999999999998,0.52,4.2,1.8900000000000001,3.62,0.050000000000000155,-2.05,2.02,0.7300000000000003,3.3299999999999996
 APARELHO DE SOM,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,1.3900000000000001,0.0,0.0,0.0,0.0,0.0,2.0,3.78,1.44
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
 COMPUTADOR PESSOAL,0.14000000000000012,-0.2400000000000002,-0.08999999999999986,1.6099999999999999,5.0600000000000005,3.8699999999999997,-0.010000000000000231,-2.05,-9.27,1.8100000000000005,4.380000000000001,1.4199999999999997,-3.02,0.9199999999999999,1.9699999999999998,-4.72,1.5799999999999998
 CONSERTOS E MANUTENÇÃO,3.16,2.12,1.5100000000000002,-1.13,7.61,2.17,4.23,6.5,2.04,8.620000000000001,-0.6399999999999999,-0.96,4.5,2.27,2.91,5.710000000000001,4.59
 CONSERTOS E MANUTENÇÃO,3.16,2.12,1.5100000000000002,-1.13,7.61,2.17,4.23,6.5,2.04,8.620000000000001,-0.6399999999999999,-0.96,4.5,2.27,2.91,5.710000000000001,4.59
 CONSERTO DE REFRIGERADOR,0.0,-0.39,0.0,2.23,0.0,0.0,0.63,0.0,0.31000000000000005,0.0,0.73,0.0,0.0,0.0,0.42,0.0,0.63
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
 REFORMA DE ESTOFADO,-1.2300000000000002,-0.8399999999999999,4.26,-5.8,2.11,2.74,0.0,-2.76,3.84,0.0,0.0,1.8900000000000001,7.640000000000001,1.1700000000000002,0.0,6.7299999999999995,1.2999999999999998
 CONSERTO DE APARELHO CELULAR,0.0,3.48,-1.01,0.6599999999999999,-1.2000000000000002,-2.83,2.5700000000000003,5.1,-1.04,5.54,-1.27,-0.8,-1.8599999999999999,2.51,0.10000000000000009,4.550000000000001,0.6599999999999999
 CONSERTO DE BICICLETA,4.08,3.2600000000000007,2.31,-0.5499999999999999,10.419999999999998,3.87,7.81,11.559999999999999,5.779999999999999,9.32,-1.1700000000000002,-1.2999999999999998,9.17,2.46,7.6,6.44,7.18
 VESTUÁRIO,1.9300000000000002,0.6699999999999999,3.07,3.2800000000000002,1.16,2.33,1.1900000000000002,3.3000000000000003,0.04999999999999999,1.71,3.84,3.04,2.94,2.0300000000000002,2.72,0.0,1.77
 ROUPAS,2.83,1.22,3.94,3.73,0.81,2.6500000000000004,0.9299999999999997,3.27,-0.17999999999999994,1.27,4.42,3.0700000000000003,2.88,2.21,2.3899999999999997,0.06000000000000005,1.8599999999999999
